corpusid,section,subsection,section_pos_in_pct,text
7894599,18/26,4.0,0.692,"By EMSA we established that RprY binds to the promoter regions of groES, dnaK and clpB. We reasoned that Na + -depletion caused oxidation of metabolites and proteins, and induction of RprY. Parent cells mount a stress response that included activation of OxyR regulated genes, e.g. superoxide dismutase [25] and repression of RprY-regulated genes, e.g. ahpCF [9] as well as heat shock proteins and chaperones to protect cells from protein oxidation and misfolding. The transcription **data** suggests that RprY acts as a repressor of dnaK, groESL and clpB which may help the parent adapt to Na + stress. In the mutant lacking RprY, groESL, dnaK and clpB expression cannot be repressed which may contribute to the growth defect upon Na + -depletion. The expression of heat shock proteins is tightly controlled by both positive and negative regulation [36,37]. The expression of several of HSP chaperones is maintained at basal levels by mechanisms that include negative feedback loops [38] and blocking of promoters by CIRCE sequences and negative regulators [39]. Positive regulation is achieved by expression of alternate sigma factors [36]. Thus HSP expression is tightly coordinated with cell requirements during stress and non-stress conditions to ensure survival. Analysis of Porphyromonas gingivalis HSP promoter regions did not identify the classic CIRCE sequences required for negative regulation, leading to the assumption that Porphyromonas may utilize different control mechanisms."
249303694,22/29,1.0,0.759,"Author
Contributions: Conceptualization, N.M.M., S.M. and M.M.; methodology, N.M.M. and S.M.; formal analysis, N.M.M. and S.M; investigation, N.M.M.; **data** curation, N.M.M.; writing-original draft preparation, N.M.M.; writing-review and editing, N.M.M., S.M. and M.M.; and supervision, S.M. and M.M. All authors have read and agreed to the published version of the manuscript. Funding: This research received no external funding. Data Availability Statement: Data available upon request from the first author.
"
53478339,20/24,1.0,0.833,"Figure 4 .
4(a) δ 18 O time series from modern KR-MMA-1 coral microatoll. (b) Paired Sr/Ca time series from modern KR-MMA-1 coral microatoll. Datapoints shown are un-resampled values prior to interpolation for regression with instrumental values. (c) Composite instrumental SST record (Mourilyan Harbour **data** logger and NOAA NCEP) for 1989-2006. (d) Regression between δ 18 O and instrumental SST from 1989 to 2006. (e) Regression between Sr/Ca and instrumental SST from 1989 to 2006. Maximum monthly SST in summer and minimum monthly SST in winter are used for the calibration. Dashed lines indicate the 95% confidence interval of the line of best fit. exponential regression line showing a strong relationship (n = 12, r = 0.93, p < 0.001). Mid-Holocene monthly G/B ratios peaked in May and reached their most negative values in October (Figure 3d).The relationship between modern monthly seasonal δ 18 O sw and G/B ratios"
220309172,37/42,1.0,0.881,"F 2 ,
236 = 1.760, p = 0.1865). C,D: n = 5-9 trials of 40 flies. (E,F) Spontaneous locomotor activity presented as violin plots of the mean number of beam crossings. (E) Age and genotype affect locomotor activity in males (Kruskal-Wallis: p = 0.0004), and male nlg3 Def1 had increased locomotor activity compared to Cs at 7-10 days old but not at 3-4 days old (Dunn's post hoc: p = 0.0032). (F) In females a similar trend was observed (Kruskal-Wallis: p = 0.0367), where nlg3 Def1 7-10 days old had higher activity than Cs (Dunn's post hoc: p = 0.0806). E,F: n = 15 individual flies. Dotted horizontal lines represents 25-75% quartiles, solid horizontal line displays the median. Those are not visible when 75% of the **data** = 0. Lighter colors represent 3-4 day-old flies. Darker colors represent 7-10 day-old flies.
"
7894599,16/26,1.0,0.615,"These **data** suggested that RprY may play a role in regulating the heat shock response in P. gingivalis. We performed electrophoretic mobility shift assays (EMSA) to determine whether the regulation was due to direct binding of RprY to the promoter regions of the genes in question or an indirect effect because of RprY interaction with another regulator. DNA probes were generated by amplification of the 59 intergenic region upstream of the ORFs. DIG-labeled probes were incubated with increasing amount of phosphorylated rRprY protein (,0, 8.8, 17.6 and 35.2 pmol). Protein binding specificity was determined by adding 50-100X excess unlabeled probe to the reaction mixes. In these experiments the ahpC and sod promoters were used as positive and negative controls, respectively, as we previously showed that ahpC, but not sod, was a target of RprY [9]. By EMSA we showed that RprY bound to the promoter regions of groES, clpB and dnaK, but did not bind to the promoter region of htpG (Fig. 6B)."
217125084,8/57,1.0,0.14,"A previous study showed that MKK8 and MKK10 have not expressed in shoot apices (including flower buds), mesophyll cells, mature leaves [26] and flowers  (including developing young siliques) [42]. Based on the expression **data** of Arabidopsis from PLEXdb (AT40), we found that all Arabidopsis MKK genes are expressed (Fig. 6a). Except AtMKK8, most MKK genes have transcribed in the flowering stage. With the exception of MKK10, the Arabidopsis MKKs have a consensus S/ T-X 5 -S/T in their activation domain. Even MKK10 have an atypical S/T-X 5 -S/T motif show detectable expression, indicating that they possibly have a new function other than becoming silenced. It is interesting that the expression of AtMKK10 is much higher in pollen compared with other tissues. Arabidopsis MKKs genetically exhibit the crosstalk in a variety of signaling pathways, therefore, a single mkk mutant under normal growth conditions is very difficult to obtain a specific phenotype [43]. A previous study showed that the ap1-15, ap2-6, ap3-6, ag-12, clv3-7, lfy-12 and ufo-1 mutants involve with flower development, whereas AtMKK10 was down regulated in these mutants (Fig. 6b), consistent with their expression in the flower. CLV has a potential role in the regulation of meristem size and has little expressed in the center of the meristem [44,45]. The bam (CLV homologs) mutant exhibited rather weak phenotypes and regulated the male gametophyte development, leading to almost completely sterile plants [45]. Therefore, AtMKK10 which is regulated by CLV proteins may participate in the process of pollen development (Fig. 6c)."
218530096,26/41,1.0,0.634,"These results are well within the range of the expected mortality results for rodent stroke models [66][67][68][69][70]. Intriguingly, the mortality results in these experimental models also somewhat mirror human **data** where mortality within 28 days of stroke has been described to range up to ~28% [71,72]."
191931985,14/21,1.0,0.667,"In this study, we tested influences of a group's intra-knowledge transfer capability as a mediator and ties strength as a moderator of knowledge sharing through an inter-alliance network. Diffusion of innovation occurs more among Chinese authors who live in China than among Chinese authors living in the US. One of the limitations of this study is that the quantitative **data** used lacks information about the authors' demographic **data** such as age and gender. Future studies could focus more on the inter-organizational learning process and resources. In addition, further research could be focused on testing the moderation effect of diverse authors' perspectives in a group and see if the relationship between intra-network learning and intra-network knowledge transfer capability is moderated by the diversity between the authors' perspectives or research areas. Follow-up studies could consider cross-sectional data, more countries, more research areas (the macro level), and different network structures (see Figure 1).
"
237941577,23/32,2.0,0.719,"Funding Open Access funding provided thanks to the CRUE-CSIC agreement with Springer Nature. This study was financed by the Portuguese Foundation for Science and Technology (FCT), through the strategic projects UIDP/04292/2020 granted to MARE and start-up funds from the Doñana Biological Station (EBD-CSIC) and Ikerbasque to LB. Data Availability Availability of **data** and material is upon request."
4042856,82/130,2.0,0.631,"Regarding the effects of EPA and DHA on glycaemic control, the **data** from this review are limited and inconclusive. In diabetic patients, both omega-3 PUFAs resulted in increased fasting glucose, i.e., mild glycaemic impairment, whilst in dyslipidaemic men, increased fasting insulin was observed [57,64]. The mechanisms for this are unknown, but the effects observed in diabetic patients may be due to increased hepatic glucose output and/or decreased insulin secretion, although the former is more likely, as there was no evidence of a change in insulin sensitivity or secretion [64]."
38256305,9/49,1.0,0.184,"Based on DEM data, morphometric maps, such as shaded relief, aspect and slope degree, minimum and maximum curvature or plan convexity maps using ENVI and ArcGIS software were created. Morphometric maps, such as slope, hill shade, height level and curvature maps, were generated based on the SRTM and ASTER GDEM Digital Elevation Model (DEM, 30-m spatial resolution) **data** using ArcGIS/ESRI and ENVI/EXELIS digital image processing software. The Shuttle Radar Topography Mission (SRTM) obtained digital elevation **data** to generate a high-resolution digital topographic database. SRTM was an international project spearheaded by the National Geospatial-Intelligence Agency (NGA), NASA, the Italian Space Agency (ASI) and the German Aerospace Center. Similarly, the Ministry of Economy, Trade and Industry (METI) of Japan and the United States National Aeronautics and Space Administration (NASA) jointly released ASTER GDEM."
216662757,1/8,1.0,0.125,"The highest strength according to (2) corresponds to the optimal winding angle α * (or the optimum ratio of applied stresses tgβ=σθ/σz) [4, 5,   The use of piecewise linear approximation (2) -(3) in computer calculations is more difficult than using a single expression for the strength criterion. In the biaxial tension of the tubes under stresses σz and σθ, the experimental **data** in the σz-σθ coordinates are well described by the ellipse section (5 in Fig. 2). The ellipse passing through points on the axes (σz(α) and σθ(α)) corresponding to the strengths under uniaxial loading, and through a point on the optimal loading line (4) from the origin to the length associated with the strength (3) along the fibers σz * (0): 
z z z z z t t t t                     (5)
where σz * (0), σz * (45) are the tensile strengths of tubes with windings (0) and (±45 O ); t=tgα."
53478339,9/24,2.0,0.375,"River discharge **data** for the Tully River were obtained from the Queensland Bureau of Meteorology (http://www.bom.gov. au). No long-term in situ salinity **data** are available from King Reef; therefore, **data** from the Carton-Giese Simple Ocean Data Assimilation (SODA) reanalysis project were chosen as a longterm monthly resolution SSS dataset. This consists of a combination of observed and modeled **data** (Carton et al., 2000). Data were obtained from the box centered on 17.5°S (17.25°-17.75°) and 146°E (145.75°-146.25°). SODA version 1.4.2 extends from 1958 to 2001 and uses surface wind products from the European Center for Medium-Range Weather Forecasts 40-year reanalysis (ECMWF ERA 40), which may contain inaccuracies in tropical regions (Cahyarini et al., 2008). The most recent version of SODA (1.4.3) now uses wind **data** from the Quick-Scat scatterometer, thus providing more accurate **data** for the tropics (Cahyarini et al., 2008;Carton and Giese, 2008 "
251711372,38/119,1.0,0.319,"While our study provides insightful implications, it is important to keep in mind its limitations. A key ingredient in an event study involves the date(s). Regarding the emergence of COVID-19, we make use of the official date of the declaration of the disease as a global pandemic by the WHO, i.e., March 11, 2020. Other studies look at the impact of other important different dates related to COVID-19 (e.g., Ashraf, 2020a, Ashraf, 2020bHeyden and Heyden, 2021), such as: (i) the date of the first COVID-19 confirmed case in the country; or (ii) the date of the first COVID-19 death in the country. Regarding key **data** on COVID-19 vaccines, we use a single date for each vaccine: when the vaccine effectiveness was announced as against the dates of vaccine trials. This choice is justified by the fact that vaccine development is a lengthy and uncertain process that generally takes around 10-15 years to complete before the vaccine can be mass-produced for public use (e.g., Chan et al., 2021). Despite the fact that the start of each phase marks a milestone in vaccine development because it (i) indicates the successful completion of the previous phase and (ii) boosts people's belief that the vaccine has a higher likelihood of progressing to the next stage, industry statistics show that only one-sixth of all vaccine candidates that undergo human clinical trials obtain final approval for mass production (Chan et al., 2021). Therefore, a more significant impact is to be expected when the vaccine is accepted by the regulators for mass population vaccination. We are aware that the magnitude of the impact of the emergence of COVID-19 and vaccine effectiveness announcements was influenced by the chosen dates."
249258070,77/119,3.0,0.647,"The current results should be considered relative to a few study limitations. The CFS **data** did not specify the nature of proactive activities that patrol, DRT officers, or investigators were engaged in. Furthermore, although the coding of the ten call categories analyzed were informed by prior research (Wu & Lum, 2017), idiosyncrasies associated with the study departments' method of cataloging and recording call information did not always allow for direct comparisons to prior research on COVID-19's impact on police services. Similarly, measuring proactivity solely through self-initiated activities from CFS **data** is not a flawless indicator. Officers may engage in proactive work that is not captured in these **data** (Lum, Koper, et al., 2020). However, this method has been established as a reasonable way to distinguish proactivity from reactivity (Lum, Koper, et al., 2020;Wu & Lum, 2017;Zhang and Zhao, 2021)."
7894599,15/26,3.0,0.577,"To further verify that Na + depletion induces an oxidative stress response of P. gingivalis, we carried out comparative analyses of small metabolites formed in parent and rprY mutant cells grown (2 hr) in the presence and absence of Na + . The **data** was analyzed in several ways including differences between parent and mutants strains in normal medium; in Na + -depleted medium; and metabolites that responded to Na + stress in parent or mutant. The p-values obtained from Two-Way ANOVA statistical analyses indicated whether differences were due to the effect of the rprY mutation or to Na + stress or both. Accordingly, as seen in Table 3, certain significant effects appeared to relate to the sodium status, e.g., in Na + stress, higher methionine sulfoxide, lower ketosphingosine, and more of certain dipeptides. Other effects appeared more related to RprY function than to Na + , e.g., in the mutant, higher undecanoate and lower thiamine. While it is difficult to make close connections of these changes with physiology (see Discussion), we here observe only that this initial analysis of a large number of metabolites from biosynthesis, catabolism and central metabolism reveals perturbations in relatively few of them in the four situations examined. Finally, we compared growth of a P. gingivalis oxyR mutant with that of the parent strain in Na + -depleted and normal media. As observed previously, the parent strain was able to grow in the Na +depleted medium while the oxyR mutant could not (Fig. 5), similar to the rprY mutant (Fig. 2). Since OxyR is a master regulator of genes involved in oxidative stress in Gram-negative bacteria [18], we infer that Na + depletion causes oxidative stress in the P. gingivalis cells."
21482556,5/8,2.0,0.625,"In summary, using an antisense transfection strategy, we have provided the first direct evidence that in ROS 17/2.8 cells, a well differentiated osteoblastic cell line, intercellular coupling is predominately mediated via gap junctions composed of Cx43. By the selective elimination of a specific connexin, we have been able to demonstrate that decreasing the abundance of a single gap junction protein can alter the responsiveness of a cellular ensemble to a hormonal signal. More importantly, our **data** reveal that cell-to-cell communication may be a critical component in the pathway by which more mature cellular networks coordinate their responsiveness to extracellular signals."
25826755,7/22,1.0,0.318,"from experiments using Fura-2-loaded canine airway smooth muscle cells grown to confluence then serum deprived in insulin-supplemented medium for 7 days. Each tracing is the mean of 8-12 elongate cells identified in a single microscopic field. Cells were first stimulated with methacholine (MCh1, left panels) (10 -9 to 10 -5 M) and changes in intracellular Ca 2+ ([Ca 2+ ] i ) recorded. Thereafter, cells were incubated with either vehicle (top row) or latrunculin-A (1M, 37°C) (bottom row) for 1 hour, and were subsequently treated with methacholine (MCh2) at the same concentration used for MCh1. Changes in [Ca 2+ ] i in response to MCh2 were recorded for the same cells monitored after MCh1 treatment. (B)Concentration-response curves for MCh2 in control and latrunculin-A-treated cells plotted as peak [Ca 2+ ] i . Curves are derived using individual **data** points that are the mean ± s.e.m. of at least 30 cells in total (assayed in at least three different experiments). *P<0.05, **P<0.01, for control versus latrunculin A at a given MCh concentration. cells (Fig. 4D,E). These **data** indicate that -dystroglycan is essential for the association of caveolin-1 with lipid rafts and for supporting caveolae formation and/or stability."
53945840,12/18,1.0,0.667,"Long-term group N = 185 Short-term group N = 102 P value   Table 2 Infectious complications after radical cystectomy with an ileal orthotopic neobladder surgery in pre-intervention and post-intervention groups.    prophylactic antibiotics, which have broader antibiotic spectrum than current recommendation, and this would result in a negative effect on antibiotic stewardship. These guidelines are highly supported by recent studies indicating no increase in surgical site infection rates associated with short-term antibiotic prophylaxis in colorectal surgery. [15,16] In urological surgery, there have been reports of short-term antibiotic prophylaxis, [17] but such reports in RC are scarce. Recently, large-scale **data** regarding the association between prophylactic antibiotics and infectious complications in RC were reported in the USA. In this study, short-term antibiotic use was not associated with increased infectious complications. [18] However, there were relatively few cases of continent diversion, which showed higher rates of infectious complications. Our **data** show that the rate of FU was not different between the short-term group and long-term group. Therefore, we suggest that short-term antibiotic prophylaxis is effective in RC with an IONB, in accordance with previous reports."
8194190,6/10,1.0,0.6,"Fig. 2 .
2Kinetic measurement of caspase-3 activity in cells treated with ADM. Cells were treated with 5 µM ADM for 24 h, after which cell lysates were assayed with or without the caspase-3 inhibitor Ac-DMQD-CHO. Cell lysates were incubated at 37°C for 1 h, and the amount of AMC released was measured by cleavage of the fluorogenic substrate Ac-DEVD-MCA (100 µM). The vertical axis represents relative values compared to untreated cells. The **data** represent the mean±SD of three independent experiments. Statistical significance was determined by Student's t test, as compared to the value in PANC-1 cells without treatment, * P<0.05, * * P<0.02. Ac-DMQD-CHO, acetyl-Laspartyl-L-methionyl-L-glutaminyl-L-aspartyl-aldehyde; ADM, adriamycin; AMC, amino-4-methylcoumarin; Ac-DEVD-MCA, acetyl-L-aspartyl-L-glutamyl-L-valyl-L-aspartic acid-α (4-methylcoumaryl-7-amide).
"
229179745,1/73,1.0,0.014,"Similar findings have been recently obtained by Garcia-Muniesa [57], who analyzed **data** from a large-scale survey conducted in nine European countries (including Italy). Results demonstrate that having personally suffered worsened economic conditions during the global financial crisis of 2008 was associated with greater support for progressive taxation only for citizens whose economic prospects for the future had become pessimistic. Conversely, citizens who considered that the economic shock they had experienced in 2008 was temporary and were optimistic about the economic situation in the near future did not show support for progressive taxation. Overall, these findings show that only people who feel deprived and believe that things will get worse support redistribution, probably because they expect to benefit the most from redistributive policies."
25460449,6/31,1.0,0.194,"propose an important role for SSPN within the DGC, **data** from the SSPN-deficient mice (Lebakken et al., 2000) has not provided much insight into SSPN's function. SSPN-null mice exhibit wild-type levels of DGC protein expression and possess normal force and power generation capabilities (Lebakken et al., 2000). It is feasible that SSPN is replaced by a functionally similar tetraspanin during muscle development, which does not clarify the interpretation of SSPN's role in muscle physiology."
245105154,23/25,1.0,0.92,"Author
Contributions: Conceptualization, C.L. and B.I.; methodology, C.L. and B.I.; software, C.L., and B.I.; validation, C.L., and B.I.; C.L. and B.I.; formal analysis, investigation, resources, and **data** curation, C.L.; writing-original draft preparation, C.L.; writing-review and editing, B.I.; visualization, C.L.; supervision, B.I. and F.L.; project administration and funding acquisition, A.A.-M. All authors have read and agreed to the published version of the manuscript.
"
26536498,4/8,2.0,0.5,"DmGSTO1A expression, similar to the suppression in the phospho-JNK signal. These **data** suggest that DmGSTO1 prevents degeneration of IFMs by blocking the activation of JNK and apoptosis in park 1 mutants."
24097617,11/11,1.0,1.0,"FIGURE 5 .
5FCS analysis of phase responses to a high temperature pulse. The standard mixture for Kai protein oscillation was exposed to a high temperature pulse (50°C for 30 min) after 20 h (a), 24 h (b), or 28 h (c) of incubation time. Open and filled circles in each plot represent the diffusion times in mixtures with and without the temperature pulse, respectively. Red bars indicate the duration of the pulse. Each **data** point represents the mean Ϯ S.D. from 10 measurements at the indicated time point. Data in a and in b and c were obtained from different aliquots of protein mixtures.
"
280802,12/21,3.0,0.571,"As depicted in Figure 5A, the intensity of GFAP fluorescence increased significantly (p < 0.05) in HBCA cells treated with UV-inactivated infected SK-N-SH cells supernatant (68.1%) as compared to those treated with UVinactivated mock-infected SK-N-SH cells supernatant (46.9%) at 48 h after treatment. Figure 5B depicts sharp increase in the production of IL-1β, -8, -6, and TNF-α within 24 h of treatment of naïve HBCA cells with UV-inactivated supernatant from WNV-infected SK-N-SH cells when normalized with those treated with UVinactivated supernatant from mock-infected SK-N-SH cells. We then analyzed the amount of these cytokines released in naïve HBCA cells treated with UV-inactivated supernatant derived from SK-N-SH cells and compared it to the kinetics of cytokine production by HBCA cells directly infected with WNV (MOI-1). In accordance with the mRNA data, the release of IL-1β, -6, -8 and TNF-α from HBCA cells treated with UV-inactivated supernatant derived from WNV-infected SK-N-SH cells was comparatively much higher than those treated with mock-infected SK-N-SH cells supernatant after 24 and 48 h as measured by ELISA (p < 0.05, Figure 6). It was interesting to note that all cytokines produced by WNV-infected HBCA cells were not significantly high at 24 hr after infection and a sharp increase occurred only at 48 h after infection, (Figure 6) which coincided with the peak in virus replication [31]. Furthermore, infection of astrocytes with only UVinactivated WNV (MOI-1) did not induce the expression of aforementioned cytokines at any time point (Figure 6) thus ruling out the contribution of UV-inactivated WNV in inducing this effect on HBCA cells. These **data** collectively demonstrate that the supernatant derived from WNV-infected SK-N-SH cell line is capable of activating HBCA cells.  "
253240026,26/31,1.0,0.839,"Our results showed that the content of S, P, Cu, Na, Zn, Mn, Fe, and K is higher in the shoot of Ti-treated Arabidopsis plants than in the untreated control ( Figure 3C). These **data** are similar to those reported for other plant species showing that Ti enhances the accumulation of different elements in plant tissues (Konishi and Tsuge, 1936;Carvajal and Alcaraz, 1995;Frutos et al., 1996;Wojcik and Wojcik, 2001;Hrubýet al., 2002;Alcaraz-Lopez et al., 2004;Haghighi et al., 2012;Kleiber and Markiewicz, 2013;Servin et al., 2013;Daghan et al., 2020;Ghazi et al., 2021). The increase of the content of essential elements in Ti-treated Arabidopsis plants correlates well with our RNA-seq **data** that shows that several genes encoding N, K, S, and divalent cations transporters, as well as P-starvation responsive genes are activated by Ti treatment ( Figure 5A, Supplementary Figure S5). The enhanced Pi content and the reduction in the uptake of toxic elements such as Al, and Cd could be explained by the increased expression of genes encoding organic acid transporters in Titreated plants. Organic acid exudation has been shown to enhance Pi uptake and ameliorate Al toxicity by preventing its entry into the root (Hocking, 2001;Barcelóand Poschenrieder, 2002;Santos et al., 2014). Our **data** shows that the root exudates of Ti-treated plants have a higher capacity to solubilize Pi from insoluble compounds and higher chelation of metallic ions (Supplementary Figure S2). These results suggest that treatment with 2 mM Ti enhances plant nutrition which is reflected in better growth. However, as we described before, higher Ti concentrations (8 mM) have a drastic effect on Arabidopsis growth, which could be due to a direct toxic effect of Ti or an indirect effect mediated by an exacerbated accumulation of some elements in the plant such as Na or Fe. According to White and Brown (2010), Na, Cl, B, Fe, and Mn are toxic at high concentrations. Considering that in Ti-treated plants the increased Pi accumulation was directly correlated with the amount of Ti applied ( Figure 1C, D), other elements may be hyperaccumulated at high Ti concentrations. This elemental hyperaccumulation could be responsible, at least in part, of the toxic effect of Ti at high concentrations."
237733208,28/51,1.0,0.549,"The current study inspected the spatio-temporal heterogeneity of temperature parameters, namely, temperature (T max , T min , and T mean ), precipitation, and relative humidity, both seasonally and annually, by using 36 years (1979-2014) of CSFR **data** from 16 stations placed around Punjab, Pakistan. The trends analyses were also undertaken for Punjab, Pakistan, as a whole. The major summary of this research is explained below:"
196543150,13/17,2.0,0.765,"Currently, there is a lack of validation studies to bring source space connectivity into clinical practice. Even M/EEG source localization is still only performed in a modest number of centers worldwide, e.g., in the E-PILEPSY consortium electromagnetic source localization is only used at 12 out of 25 centers in the presurgical evaluation (85). Calculating source space connectivity is more complex than source localization alone. Given that the integration of source localization has already proven to be difficult in clinical practice, it can be anticipated that this will be an even larger challenge for source space connectivity. First, well designed prospective studies should show that source space connectivity has clear added value compared to the visual analysis of the electrophysiologist today on a patient specific level. Later, the methods should be available in standardized software with appropriate clearance for clinical use. Software for clinical use must come along with high usability, so that clinical-technical staff can do the necessary steps of processing (a) without risk of running into pitfalls that are common in source imaging and (b) within a workable time range, which is notoriously limited in clinical contexts. Next to this, standardized paradigms must be defined and tested, similarly to neuropsychological tests, in order to determine whether eloquent areas can be mapped by source connectivity analysis in pre-surgical evaluation. These paradigms must take into account the fact that network analyses require temporal information. Indeed, source-level connectivity needs different **data** properties than simple source-transformation of single events such as peaks of event related components. Only when all these limitations are overcome, can source connectivity be considered in clinical practice to assist in patient treatment and follow-up."
220474872,29/49,1.0,0.592,"It was thought that Gal1 secreted from large tumours induces T cell apoptosis and switches to Th2 cytokine production. However, recent **data** suggests that Gal1 conditions the tumour endothelial cells by inducing expressions of PD-L1 and Gal9 and suppresses anti-tumour immunity by causing T cell exclusion, which in fact takes place relatively earlier during tumour growth [207]. Thus, any lack of successes in anti-PD-1 treatment, whereby patients eventually develop progressive disease, may be due to Gal1-induced immune-evasion and addressed by introducing anti-Gal1 antibody in combination with anti-PD-1 treatment. Indeed, Gal1 blockade enhanced the effect of anti-PD-1 therapy in preclinical models of head and neck cancers [207]. Therefore, this strategy of blocking Gal1 in combination with anti-cancer immunotherapies should be investigated further and introduced in clinical studies."
196543150,6/17,1.0,0.353,"Under physiological conditions, the brain is constantly active, as is evident from EEG/MEG discharges even in the deepest stages of sleep. Moreover, the ""resting state, "" i.e., the status of the brain without an active external task, is not a homogenous, single state but rather a combination/interplay of different states. Indeed scalp EEG **data** can be decomposed into alternating stable scalp voltage topographies called ""microstates, "" (75). Future connectivity studies of the resting-state might gain from considering the different microstates separately. In these future studies, oversimplification of microstates to a few basic configurations is not recommendable. Larger scale evaluation of generalizability of microstates is first needed before choosing a set of pre-defined resting-state patterns. Moreover, comparison of microstates to the time-restricted view of source space connectivity is of interest, as time scale plays an important role in determining directed networks."
26536498,4/8,1.0,0.5,"The downturned wing and thorax disruption phenotypes of parkin mutant flies are caused by the degeneration of the IFMs (21,30). Therefore, we investigated whether DmGSTO1 prevented muscle degeneration in park 1 mutants. As determined by histological analysis of thoracic IFMs, the integrity of IFMs in dorsal longitudinal muscles, which regulate adult wing posture, was clearly disrupted in park 1 mutants (Fig. 2E). Although DmGSTO1 null mutants showed a normal muscle phenotype, park 1 /DmGSTO1 null double mutants showed dramatically enhanced degeneration of IFMs compared with park 1 single mutants (Fig. 2E). Furthermore, overexpression of DmGSTO1A using a ubiquitous driver, Tub-Gal4, suppressed the degeneration of IFMs in park 1 mutants. Overexpression of DmGSTO1A in park 1 mutants resulted in regular and compact muscle tissues in the dorsal longitudinal IFMs, which were similar to those of wild type flies except for occasional vacuoles (Fig. 2E). These **data** suggest that DmGSTO1 expression partially rescues the morphological defects and muscle degeneration in park 1 mutants."
38256305,8/49,1.0,0.163,"Based on DEM data, morphometric maps, such as shaded relief, aspect and slope degree, minimum and maximum curvature or plan convexity maps using ENVI and ArcGIS software were created. Morphometric maps, such as slope, hill shade, height level and curvature maps, were generated based on the SRTM and ASTER GDEM Digital Elevation Model (DEM, 30-m spatial resolution) **data** using ArcGIS/ESRI and ENVI/EXELIS digital image processing software. The Shuttle "
244214739,15/15,1.0,1.0,"
S1: Reconstructed productivities (PP) in June and dissolved oxygen concentrations at the surface (do) compared to the atmospheric greenhouse gas methane (CH4) record (from Köhler et al., 2017 a and b, Continuous record of the atmospheric greenhouse gas methane (CH4), final spline-smoothed **data** of calculated radiative forcing (Version 2); PANGAEA, https://doi.org/10.1594/PANGAEA.876009, 20 September 2021). Yellow vertical bands identify periods of high methane concentrations. Blue and grey vertical bands as in previous Figures. (For the color used in this figure, the reader is referred to the Web version of this article.). Author Contributions: Conceptualization, funding acquisition, supervision, writing-original draft preparation, F.E.; methodology, software, validation for WOA sampling and mapping of the new database, S.Z.; E.W. and A.V.; formal analysis of foraminifera, L.R.; formal analysis of dinocysts and derived reconstructions and interpretations, M.W. All authors have read and agreed to the published version of the manuscript. Funding: Part of the raw analyses were supported by the French CNRS INSU (Institut National des Sciences de l'Univers) programme LEFE (Les enveloppes fluides et l'environnement) projects ""RISCC: Rôle des Ice-Shelves dans le Changement Climatique"" and ""ICE-BIO-RAM: Impact des Changements Environnementaux sur la BIOdiversité marine lors des Réchauffements Abrupts du cliMat"". The study also benefited from fundings from the European Union's Seventh Framework program (FP7/2007-2013) under grant agreement no 243908, ""Past4Future. Climate change-Learning from the past climate"". F.E. and L.R. acknowledge support from the European Research Council, grant ACCLIMATE/n° 339108. Data Availability Statement: The **data** supporting the reported results can be obtained from corresponding author, F. Eynaud. Older results published for the studied cores are available at PANGAEA (https://www.pangaea.de/, 20 September 2021).
"
6375277,7/16,1.0,0.438,"Notwithstanding these limitations, we were able to reconstruct the dynamics of endotoxin-dependent transcription in human peripheral blood leukocytes using the above results. This included identifying the activity of ten transcription factors regulating expression of ninetynine genes. We also were able to identify additional genes that could be included in our model, notably 36 which had less initial evidence, but were substantiated by our predictions. Given that there were 1,215 genes with significant changes in gene expression for which regulatory relations were known, we were therefore able to capture between 8% (= 99 initial model genes/1,215 genes with significant expression changes and known regulatory relations) and 11% (99 + 36 additional genes = 135/1,215) of the explainable response. Furthermore, we were also able to identify new target genes based on the average gene expression profile of significant clusters, which could expand the scope of our temporal network still further. With a larger network reconstruction and **data** set specifically designed for use with NCA, it might be possible to move toward a nearcomplete characterization of dynamic transcription responses."
224886410,6/35,1.0,0.171,"T. Sprafke, P. Schulte, S. Meyer-Heintze et al. Quaternary Science Reviews 248 (2020) 106602 in the excavation basement is 2.4 m thick and encompasses the section from GH 28/80 down to the bedrock (GH 39/90) (Figs. 2F and 4). New MS **data** from sampling positions close to our three profiles were published by Groza et al. (2019) and are similar to **data** from North profile 2005e6 . This indicates that the 7.2 m thick composite KW2015 is representative for the entire Krems-Wachtberg excavation. Before sampling, the three profiles were thoroughly cleaned and documented following FAO (2006). Detailed field descriptions are refined by colorimetric (Fig. 5) and granulometric (Fig. 6) **data** measured on samples taken continuously in 2.5 cm resolution (continuous column sampling [CCS] after Antoine et al., 2009). All 312 samples (positions in Fig. 4) were air dried, sieved to fine earth size (<2 mm) and homogenized for further analyses."
