corpusid,section,subsection,section_pos_in_pct,text
249258070,23/119,1.0,0.193,"Law enforcement executives have noted the impact of the pandemic on police activities. Based on survey **data** collected from 989 US and Canadian executive officers who are members of the IACP, Lum et al. (2020a) noted several reported changes in police operations during the initial months of the pandemic. By March 23, 2020, 43% of responding agencies stopped or significantly changed their responses to CFS, 57% reported a decline in CFS, 61% implemented policies to reduce proactive stops, and 73% limited community policing activities. As of May 10, 2020, a second survey wave indicated that 53% of the responding agencies continued to have policies that limited proactivity, and 64% were still limiting community-oriented policing activities-both slight decreases from wave 1 (Lum, Maupin, & Stoltz, 2020b)."
15704680,1/22,1.0,0.045,"Finally, in order to evaluate the efficiency of our method, we apply it on **data** annotated according to the formalism of the categorial dependency grammar. The **data** consists on a treebank containing both projective and non-projective trees associated with sentences of French."
249258070,37/119,1.0,0.311,"The purpose of the current study was to examine changes in both reactive and proactive police activities since the onset of the COVID-19 pandemic when compared to previous years. Specifically, **data** from Houston, Texas were analyzed across seven reactive categories and selfinitiated activities across three units (patrol, crime investigations, and DRT) from January 1, 2018 to December 31, 2020. The results indicated that COVID-19 had notable impacts on four of the reactive measures and all three self-initiated activities. Three key findings emerged from the observed trends and are highlighted here."
6811986,2/20,1.0,0.1,Related Work. Two different communities have studied the problem of de-termining the information that can be inferred from complete access to **data** in a subset of the relations in a relational schema using constraints that relate the subset to the full vocabulary.
249538382,9/22,1.0,0.409,"As determined through our requirements analysis in Section 2.1, **data** for ERP fraud detection requires a large variety of realistic fraud cases. To create realistic fraud cases that translate well to different companies, we focus on creating frauds within two standardized business processes that are simulated within our **data** generator. First, we select the widely used purchase-to-pay (P2P) process that has been the focus of previous **data** generation approaches [22,4,3]. In the P2P scenario, illustrated in Figure 2, a demand is created by the user's forecast. By performing the Material Requirement Planning (MRP) run, the user creates a purchase requisition (PR) for each demand. A buying agent then converts each PR into a purchase order (PO). As in the real world, saving a PO starts transferring the PO to the given supplier, where it gets converted into a customer order. While these steps are usually implemented via electronic **data** interchange between two ERP systems, in ERPsim the simulation middle-ware receives the PO and virtually ships the ordered goods after a random time within a defined time-frame. After this, the incoming goods need to be received at the production plant with a goods receipt (GR), and paid for by recording and clearing the invoice (INV)."
41857677,2/41,1.0,0.049,Multiple Distributed Internet Gateways (MDIG) is proposed to offload the network from Internet **data** packets and leave the network backbone ideal to trunk different virtual network packets.
249538382,11/22,4.0,0.5,"Here, the employee committing fraud drastically lowered sales prices (7) to damage the company. Selling Kickback 1 (O2C) This fraud case was conducted by manipulating sales conditions (8) for specific customers, which allowed the customers to purchase products with lowered order prices via discounts. Selling Kickback 2 (O2C) Similar to Selling Kickback 1, the order prices are manipulated. In this case, beneficial sales conditions were given to a specific customer in the sales order document itself (9). of committed frauds should be realistic. Schreyer et al. [17] argue that real audit scenarios have highly unbalanced class distribution between very few anomalous and vast amounts of regular entries. Judging the real number of occupational fraud cases that are expected to lie within a company's data, however, is challenging, since the number of employees engaging in fraud is unknown and even in detected frauds the large majority of cases contains active attempts to hide the fraudulent activity [1]. To limit the amount of frauds included within our **data** and obtain a heavily unbalanced class distribution, we therefore limit our fraudster to conducting two fraud cases per simulated month of operation."
55648852,20/40,4.0,0.5,"The **data** extracted from the broadband stations are in MiniSeed format; therefore not further conversion is needed, only into .mat files. In this case we followed the same procedure as for the Cubes, we took the time **data** of each explosion to cut the MiniSeed file 30 s before it and 60 s after it and save it in Matlab files. The only problem we addressed in this step was that the coordinates of the broadband stations were daily calculated and differ from one day to another in some decimals. In order to have a final station coordinates we calculated the mean of all these daily GPS coordinates."
53708053,3/3,2.0,1.0,"Quantitative policy evaluation can benefit from a rich set of econometric methods for analyzing count **data** Keywords: Poisson regression, negative binomial distribution, zero-inflation, hurdle model Pros Count **data** regressions provide an appropriate, rich, and flexible modeling environment for nonnegative integers, 0, 1, 2, etc. Poisson regression is the workhorse model for estimating constant relative policy effects. Hurdle and related models allow distinguishing between extensive margin effects (outcome probability of a zero) and intensive margin effects (probability of one or more counts). With count data, policy evaluations can move beyond the consideration of mean effects and determine the effect on the entire distribution of outcomes instead."
249258070,48/119,1.0,0.403,"Despite the mounting research related to COVID-19 and police activities, there remain several gaps in the current body of literature. First, there is a lack of focus on proactivity and self-initiated activities-a salient aspect of policing. Second, several studies on CFS changes were published shortly after the emergence of COVID-19 and were unable to account for long-term trends and potential impacts outside of a few weeks or months. Lastly, results across studies suggest substantial variation in the effect of COVID-19 on police activities. Studies have noted differences in either perceived changes across departments (Maskály et al., 2021) or CFS trends across various cities and/or call types (Ashby, 2020;Dai et al., 2021;Mohler et al., 2020;. In reflecting on his own research findings, Ashby (2020) noted, ""[o]ne important finding from this study is that there is unlikely to be a single universal experience of coronavirus among police departments: different agencies may experience different changes. This means that the availability of **data** from multiple agencies will be crucial in developing our understanding of reactive patrol policing during a major public health emergency"" (p. 1070). Overall, there remains a need for additional research to better understand the impact of COVID-19 on police activities (see also Lum, Maupin, & Stoltz, 2020a)."
52141668,10/16,1.0,0.625,"In this paper, we have described the explorations on analyzing deception in Indonesian transcribed interviews using the **data** collected from IDC. Seeing that the experiments give promising results, we can use the lexical approach as an initial step for detecting deception in people. Besides, we can also combine the lexical approach with using acoustic/prosodic features. In future works, we plan to combine the lexical features along with other speech related features for identifying deception as it can give broader information about the data. We will also take into consideration the correlation between the previous sentence and also the following sentence that the subjects say.
"
245986448,15/45,1.0,0.333,"One approach to reduce computational cost is through the use sparse GPs that approximate (between the gradient and function sampling), the gradient inputs may be sampled from an image in a grid format, however the addition of the function observations disrupts the required format to take advantage of Kronecker products directly, without any masking of regions. Since this paper is purely focused on the methodology of obtaining quantitative **data** from schlieren images, only some of these approaches have been considered to make the method tractable."
236196766,6/47,1.0,0.128,"Modules in the Identities Management area manage **data** about personal identities. This allows analysis in which contributor identities and related information (tags), such as team/organization affiliations, are needed. SortingHat and HatStall are the components in this area. The first one deals with identities management itself, receiving new identities found, grouping them in unique (merged) identities, etc. HatStall provides a web-based interface so that users can manually mage identities when needed, thus complementing the algorithmic procedures that SortingHat follows. HatStall does no management on its own: for any operation on identities, it uses SortingHat services. For understanding why identities management is convenient in GrimoireLab, it is important to notice how personal identities are found in **data** sources. Depending on the **data** source, identities come in different formats: commit signatures (e.g., full names and email addresses) in Git repositories, email addresses, GitHub or Slack usernames, etc. Any person may use several identities even in the same repository, and certainly in different **data** sources. In some cases, an identity can be shared by several contributors (e.g., support email addresses in forums). Finally, identities may need to be linked to other information, in a process we call ""tagging"", for certain analysis. For example, affiliation **data** can be extracted from domains in email addresses, or from other sources, and used to tag unique (merged) identities, so that affiliation information becomes available for actions for the corresponding person even in **data** sources where the **data** was not originally available."
233705419,12/53,2.0,0.226,"The capture, evaluation, and quantification of expert knowledge with the generated data, and visualization of the **data** model for the decision-making process are used in the AI-based hybrid model procedure in the following steps:"
249258070,71/119,1.0,0.597,"This study relies on CFS **data** provided by the Houston Police Department (HPD) based on records from their Computer Aided Dispatch (CAD) system. While CFS **data** may not capture all activity an officer engages in, these **data** are one of the best resources available to understand both conventional police activities and officer proactivity (Lum, Koper, et al., 2020;Wu & Lum, 2017;Zhang and Zhao, 2021)."
57697459,12/29,6.0,0.414,"It is worth mentioning that the genericity with which the send and receive services have been built offers extensibility in the sense that if future types of services are needed, we only need to create and use their **data** types. With the reduction of duplicate code maintainability is assured and by not creating a separate class for each individual service, the code coverage is highly increased together with the cohesion of the classes. And finally, due to the fact that the project uses an IOC container, the instantiation of the services is easy because uniformity is guaranteed and the reuse is 24 A First Design Approach to a Multimedia SDK Based on a Hybrid P2P Architecture self-evident because the whole module, as well as the whole system, relies on abstraction which facilitates dependency injection."
12790199,9/21,1.0,0.429,"At the core of the system's sensorimotor coordination are concurrently-running interaction processes. An interaction process writes **data** derived from its execution to an interaction history, which is kept in shared memory to be read by related processes. During each cycle, an interaction process reads from various interaction histories, performs some processing, and writes to its own interaction history."
119303658,3/22,1.0,0.136,"Before proceeding to a **data** example, we also note that we extract the ICME track from STEREO-A/HI images in the same plane (the ecliptic) as the main in situ observing spacecraft (STEREO-B ) is situated. In this way we avoid any effects based on observations and positions yielding from different latitudes."
249258070,81/119,1.0,0.681,"The current inquiry adds to the body of knowledge in this area by exploring potential changes to both reactive and proactive officer activities brought on by the pandemic using CFS **data** from Houston, Texas collected from January 1, 2018 through December 31, 2020. This study is informed by routine activity theory and perspectives on proactive policing. Trends are examined for seven different call types: violent crime, property offenses, disorder incidents, suspicious incidents, traffic-related activities, service-related activities, and non-crime events. In doing so, observed trends can be compared to the other large jurisdictions to further our understanding of how the pandemic has impacted demands for police services (e.g., Ashby, 2020). We also examine trends in officer proactivity through officer-initiated activities identified in the CFS **data** performed by three units: patrol, specialized crime investigation units, and the department's specialized response unit. This provides a unique look into how COVID-19 may have influenced officer-initiated activities."
134689280,6/20,3.0,0.3,"First, what appears to be a truncation is not necessarily truncated. The features could be intentionally constructed, i.e. actually preserved and originally finished that way. This is arguably the most important distinction: do we see the representation of the finished article thanks to decent preservation or is the shape of this feature a representation of something broken? If the latter, there are still many options. Was the feature destroyed and, if so, when, by whom, and how? Did it deteriorate over time and, if so, by gradual dilapidation of the original feature after disuse or due to other site formation processes? Was it damaged by modification, reuse, or reappropriation in the ancient or recent past? Did it suffer from decay of perishable building materials or decay due to the perishing of originally incorporated natural elements (such as trees and plants)? Was (part of) the feature removed by either animals or humans after disuse or abandonment? Without a symbology for line ends, when conditions of archaeological recording allow for it, the end user will once again rely on rules of thumb to carry out the conjectures. Fortunately this can be done in critical and archaeologically knowledgeable and sensible ways (see Vis, under review, 2014b). Once the metadata of the project as well as spatial **data** and analogous information from historic and cultural proximity have been exhausted, one can still apply visual and morphological contrast when constructing complementary data, document the applied rules of thumb, and mark up **data** for easy separation of these conjectures from retentions of originally acquired spatial data."
57697459,11/29,3.0,0.379,"Entity Model Layer. The Repository is built in a very similar way to the DataService from the Domain Model. It is built having in mind extensibility, reusability and maintainability. The Repository takes advantages of the generics that the .NET Framework offers, to avoid duplicate code. It uses the DBContext generated by Entity Framework to implement the CRUD operations generically, for each entity. Throughout the **data** model, the Repository is never instantiated, but it is registered within the Unity container and resolved wherever it is needed. This way of working ensures flexibility and it prepares the code for future changes. If, for instance, the ORM would be replaced, a new repository will have to be created, but due to the fact that component layer relies on abstraction, the replacement of the old component with the new component is very easy, the affected places in the Domain model layer being reduced to only one line of code. The Domain model is a simple one because this is not a database centric application. However, we need to consider the key points of the **data** model that are likely to change and try to encapsulate them right from the database. Thus, the few the changes are at the database level, the smaller is the impact on the entity layer. To achieve this, we needed to make an educated guess about what are the regions of the database that are likely to change. Of course, in the pessimistic case, the whole structure of the database may change leading to major modifications at the entity layer."
246165803,16/45,1.0,0.356,"The KNN algorithm is a classifier that considered N different kinds of neighbors to the sample, with a uniform weight consideration. This means that all points in each neighborhood are weighted equally. For this work, we built a KNN algorithm using Python's library Sci-Kit Learn, considering four neighbors to our **data** input and receiving four output classes."
17966235,19/35,1.0,0.543,"Roh et al. [117] cellular hybrid beamforming supporting outdoor and indoor coverage of a few hundred meters with more than 500 Mb/s **data** rate Ayach et al. [118] cellular hybrid beamforming exploit the spatial structure of channels to design precoders Alkhateeb et al. [119] cellular hybrid beamforming exploit the poor scattering nature to estimate the channel Singh et al. [120] cellular hybrid beamforming with multiple arrays beamforming independently, and codebook-based"
236196766,13/47,18.0,0.277,"Also in Table 2, it can be seen how the performance is close to the maximum allowed by the GitHub API token rate: 5,000 calls per hour, or about 83 calls per minute. Using two tokens, that maximum would amount to 163 calls per minute. Processing of Git commits is much faster, since it does not involve API rates, and is limited only by the Git server response time, download time, and git processing. Enrichment processes for git are much faster than for GitHub because they are also lighter: in the GitHub case they include the computing of some duration metrics, based on the **data** in the raw index, which is a bit longer to retrieve."
59624,14/19,1.0,0.737,"Merely all the error models previously identified can be applied for human error analysis. Common errors are the occurrence of an action of the actor not belonging to the planned interaction (error E.1), the execution of actions in a wrong order (E.2), and the omission of an action during an interaction (E.3). It is also possible to note human errors such as E.6, E.7 and E.8 consisting in furnishing bad **data** to the system. For instance, a user can type a letter whereas the system is waiting for a number (E.6), or he/she can tune a pressure valve too high for the system (E.8). The error E.4 is rather rare in human error analysis because it implies that the object for the interface is absent. The error E.5 depends on the time constraints a system can have, and is based on non functional requirements as for the error E.10. The error model E.9 which concerns response of a message (return values) is really useful for software or electronic components analysis. In case of the human component this is equal to E.6, E.7 and E.8, for message coming from the system."
248392338,12/27,1.0,0.444,"Policy and legal implications. Any AI computational system aiming to detect dark patterns should align to detectable issues that are already deemed illegal by authoritative sources. But there are only few (mandatory) legal rules in Europe constraining the use of dark patterns, and enforcement is slow in holding websites accountable. The only mandatory decision ascertaining any UI based aspect is dated of 2019 forbidding the use of pre-ticked boxes (of Justice of the European Union, 2019). From Article 7(3) of the GDPR (""it shall be as easy to withdraw as to give consent"", it can be interpreted that privacy choices should be equal (e.g. parity in accept, reject and revoke choices) Nouwens et al., 2020b). Parity feature entails i) equal widgets, ii) equal number of times to either accept/reject/revoke consent, iii) across modalities (web, mobile and app setting levels) (Johanna Gunawan, 2021). This reasoning on feature parity needs still to be held definitive by court decisions as well for consistency in all EU. The ePrivacy Regulation draft 14 , being discussed in the European Council, as of today, is absent on the definition of dark patterns or UI features, even accepting the use of cookie walls (Council's version), considered as an onstructive dark pattern (Kretschmer et al., 2021;Gray et al., 2021). Such weak enforcement and the high rate of consent optimization enhanced by using faulty designs in cookie banners (Hils et al., 2020; at scale, facilitated by the use of consent management platforms, explain the recurrent use of dark patterns in cookie banners. In the future, we need to see a more serious approach to enforcement, either by courts, or by decisions issued by **data** protection authorities. That is the only way to ensure that automated systems can rely on the necessary legal certainty in identifying dark patterns by identifying concrete characteristics of design."
15294885,2/25,4.0,0.08,"Among these improper-complex signals, we focus in this paper on a linear modulation of an impropercomplex **data** sequence using only one transmit waveform. In particular, we consider an improper-complex **data** sequence that is well modeled by a zero-mean improper-complex second-order stationary (SOS) random process for which the auto-covariance and the complementary auto-covariance functions depend only on the time difference [13]. This results in an improper-complex second-order cyclostationary (SOCS) transmitted signal. For example, PAM, vestigial sideband PAM, and unbalanced QAM fall into this category. It is assumed that such an improper-complex SOCS signal is transmitted over a strictly bandlimited frequency-selective linear time-invariant (LTI) channel whose output is corrupted by an additive proper-complex SOCS random process. As already mentioned, proper-complex SOCS random processes well model the complex envelopes of the majority of digitally modulated signals as well as the complex envelope of an additive Gaussian noise."
236447646,6/11,1.0,0.545,"We also used the ASMD Python API to select the proper datasets for our experiments. To avoid over-fitting during the evaluation stage, we did not use the Maestro [24] and MusicNet [22] datasets because the AMT models were trained on them. Instead, we used the ""Saarland Music Dataset"" [25] for evaluating piano A2SA. It consists of 50 piano audio recordings along with the associated MIDI performances, recorded with high-quality piano equipped with MIDI transducers. As regards to multi-instrument music, we relied on another well known dataset: the ""Bach10"" [23] dataset, which includes 10 different Bach chorales synthesized with virtual chamber instruments. Even though Bach10 dataset provides non-aligned scores, we used our artificially misaligned **data** to obtain results comparable with the other datasets."
213583867,2/4,1.0,0.5,"Merupakan suatu konsep yang memperluas konektivitas integrasi penggunaan internet secara terus-menerus, terhubung pada perangkat hardware yang digunakan manusia. Menurut [8]pemanfaatan internet sebagai media dalam penyampaian **data** informasi serta mengendalikan perangkat keras atau sensor merupakan konsep dari IoT. Contohnya seperti mesin produksi, pompa air, relay saklar, sensor, dan semua benda yang terhubung pada jaringan intranet maupun internet global. Penerapan komunikasi dalam proses monitoring dengan IoT mempermudah seluruh aktivitas dengan integrasi smartphone [9]."
229722484,5/39,2.0,0.128,"In this paper, we are interested in uploading operations from smartphones, as we consider the **data** collection as reference task. We want to exploit the available hardware as much as we can, hence also allowing the file transfer via multiple interfaces, that is splitting the file into chunks that are distributed among the available connections. Approaches related to this aim have been considered in [10,11], even though the lack of technical details allows little room for reproduciblity. For instance, even the specification of which devices have been tested for the experimentation is missing, or the way energy consumption has been measured."
5803875,3/49,1.0,0.061,"In [9] authors focus on routing policies and point out cases where routing decisions taken by ASes do not conform to expected behavior. There are complex AS relationships, such as, hybrid or partial transit which impact routing. Such relationships may lead to false positives in our results. However, the paper points out that most violations of expected routing behavior caused by complex AS relationships are very few and most violations were caused by major content providers. Our work identifies detours for variety of ASes, including both large content providers and small institutions. Moreover, in [24] authors argue that such incongruities are caused due to incorrect IP to AS mappings. About 60% of mismatches occur due to IP sharing between adjacent ASes. Authors here show that 63% to 88% of paths observed in control plane are valid in **data** plane as well. The work in [14] also analyzes the control plane (RIBs and AS paths) to construct a network topology and then uses traceroute to construct country-level paths. The goal of this work was to understand the role of different countries that act as hubs in cross-country Internet paths. Their results show that western countries are important players in country level internet connectivity."
59624,12/19,1.0,0.632,"The error models been specified, their effects on system harm risk have to be studied. To handle this activity, we tuned the FMECA array [10] (originally devoted to functional analysis). This section proposes to introduce the following elements into the FMECA array for a message failure mode analysis (see figure 7): the interaction or the message name, the failure modes or the errors identified thanks to the previous error models, the causes of those failure modes, the effects at a local, higher or system level, the **data** to estimate the risk (severity is the harm seriousness, and failure mode occurrence is noted as probability), the on-line means to detect failure modes and their effects, the possible means for risk prevention and protection and other pieces of information."
232291095,3/24,1.0,0.125,Data collection and external **data** linkage
246165803,14/45,1.0,0.311,"The experiment took place in different stages. First, for every route, the Access Points and RSU were placed according to Figure 4, respectively, and multiple laps were run for each route. Table 3 shows the summary of the **data** obtained by each experiment and the percentage of the route covered by the APs reached. This **data** were stored in the RSU for further processing. The packet error rate of the proposed V2I network resulted in results of an average 2.47% PER, with a maximum of 8% in the worst configuration possible and unexpected anomalies in the communications, including interference, partial or complete obstruction in the line of sight, or unexpected weather conditions."
236196766,13/47,16.0,0.277,"Use case: one-time analysis of a collection of repositories Requirements: One-time retrieval of all the **data** from two kinds of **data** sources (Git and GitHub) for a medium sized list of repositories, all of them related to IoT (Internet of Things)."
246337567,19/70,2.0,0.271,"NAISC-L users and are completed when users actively update the Interlink Graph with the additions, deletions or revisions they have made to the linkset. A linkset has only one named graph that contains all of its active interlinks. This design allows for simple and efficient querying of the interlinks. 2. Provenance graph: This is a named graph, in the form of a prov:Bundle, that contains the provenance **data** of the links in an Interlink Graph. Multiple provenance graphs can be associated with one Interlink Graph, as a new provenance graph is created for every interlinking session. A Provenance Graph contains the origin **data** of the interlinks created during an interlinking session, as well as the origin **data** for the linkset itself. It also provides a history of the interlink deletion and revision activities that occurred during an interlinking session. These descriptions are provided using RDF Reification (Manola and Miller 2004). 3. Relationship graph: This is a named graph containing a set of statements linking an Interlink Graph with its Provenance Graphs using the property prov:has_ Provenance. This property, which is part of PROV-AQ: Provenance Access and Query 17 (Moreau et al. 2013), specifies how to obtain a provenance record associated with a resource."
248392338,20/27,1.0,0.741,C Description of the **data** repository
248392338,6/27,7.0,0.222,10. Does the website work after rejecting all Cookies (iteworkafterrejectingcoookies) -whether the site works after all cookie purposes are rejected (it is binary **data** with some comments);
233705419,17/53,1.0,0.321,"Based on the collected measurement **data** and the formalized expert knowledge, the implemented AI-based algorithm can be used to quantify and intuitively visualize the relationships in the measurement data."
236196766,25/47,4.0,0.532,"Easy deployment as a complete system using Docker or docker-compose, with a single command, but at the same time can be custom-installed using pypi packages. It can be used as a complete toolset, but most of its tools can be also used by themselves, as modules, integrated with user-implemented software. Tested in real-world (both industrial and research) cases, including systems running continuously for months, retrieving **data** from thousands of repositories."
199379465,4/14,1.0,0.286,"The second model is the InferSent Model, Figure 1: The Infersent Architecture adopted for NLI task which is a sentence embedding method that provides semantic representations for English sentences. As shown in Figure 1, the architecture centralizes on the idea that two sentences (premise input and hypothesis input) will be transformed by sentence encoder (same weights). After that, it leverages three matching methods to recognize relations between premise input and hypothesis input. The three matching methods are: concatenation of two vectors, product two vectors element-wise and absolute difference of two vectors. Conneau et al. (2017) proposed the model which is trained using GloVe word embeddings (Pennington et al., 2014). In our work, we used the MedNLI (Romanov and Shivade, 2018;Goldberger et al., 2000) along with different word embeddings such as 300D GloVe embeddings, MIMIC clinic **data** embeddings (Johnson et al., 2016), Wikipedia (english) embeddings, the combination of Wikipedia english and MIMIC clinical **data** embeddings and even with the combination of 300D GloVe with BioASQ (Tsatsaronis et al., 2015) and MIMIC embeddings. All the techniques were set with number of training epochs as 100 and were trained on GPUs."
249258070,117/119,1.0,0.983,"The purpose of the current study was to examine changes in both reactive and proactive police activities since the onset of the COVID-19 pandemic when compared to previous years. Specifically, **data** from Houston, Texas were analyzed across seven reactive categories and selfinitiated activities across three units (patrol, crime investigations, and DRT) from January 1, 2018 to December 31, 2020. The results indicated that COVID-19 had notable impacts on four of the reactive measures and all three self-initiated activities. Three key findings emerged from the observed trends and are highlighted here."
246165803,21/45,1.0,0.467,"Data were scaling. In the case of the artificial neural network, additional scaling was performed to improve the training process using a min-max scaler from 0 to 1. This process is because scaled **data** tend to improve training, given the high number of matrix multiplications by the nature of the artificial neural network. This characteristic is the main difference between the input of both models. On the other hand, the KNN algorithm classifies information based on different types of distances: Euclidean distance, cosine squared distance, etc. Moreover, the scaling of **data** does not represent any difference."
2482529,1/37,1.0,0.027,"In general, the training **data** do not determine a unique concept. Frequently there are an infinite number of concepts that are consistent with the data. Any factors other than the training **data** that determine the concept selected by the learning algorithm are called the bias of the algorithm (Utgoff and Mitchell, 1982;Utgoff, 1986;Rendell, 1986;Haussler, 1988; Gordon and desJardins, 1995). For example, it is common to build learning algorithms that have a bias towards simpler concepts, even when simpler concepts have lower accuracy on the training **data** than more complex concepts."
14054650,6/13,1.0,0.462,"If our goal is to promote progress towards highquality MT, we should investigate the creation of more expressive cross-lingual representations. The challenge is, then, to do so without compromising the undeniable strength of surface-based SMT. One of its strongest points is its robust descriptive nature that learns as much as possible from **data** while imposing only very few and general a priori constraints. Rather than advocating transfer systems based on specific linguistic theories, we believe that this philosophy should be upheld as much as possible as we explore more expressive transfer representations."
249258070,28/119,1.0,0.235,"Despite the mounting research related to COVID-19 and police activities, there remain several gaps in the current body of literature. First, there is a lack of focus on proactivity and self-initiated activities-a salient aspect of policing. Second, several studies on CFS changes were published shortly after the emergence of COVID-19 and were unable to account for long-term trends and potential impacts outside of a few weeks or months. Lastly, results across studies suggest substantial variation in the effect of COVID-19 on police activities. Studies have noted differences in either perceived changes across departments (Maskály et al., 2021) or CFS trends across various cities and/or call types (Ashby, 2020;Dai et al., 2021;Mohler et al., 2020;. In reflecting on his own research findings, Ashby (2020) noted, ""[o]ne important finding from this study is that there is unlikely to be a single universal experience of coronavirus among police departments: different agencies may experience different changes. This means that the availability of **data** from multiple agencies will be crucial in developing our understanding of reactive patrol policing during a major public health emergency"" (p. 1070). Overall, there remains a need for additional research to better understand the impact of COVID-19 on police activities (see also Lum, Maupin, & Stoltz, 2020a)."
225958729,10/13,1.0,0.769,"In the legal society, laws and regulations have a strong binding force, which can effectively regulate individual behaviors and ideas. Compared with western developed countries, China starts late in the application of cloud computing. Although relevant departments in China have issued the corresponding legal system, the laws and regulations on cloud computing network security are not sound enough. There are big loopholes so that some criminals can take advantage of, leading to the loss of **data** and important information in the computer. According to the current legal system, for illegal means to steal **data** information, damage user **data** and other acts, the punishment is relatively low. Facing with huge remuneration, it will lead to all kinds of illegal acts and incidents."
245986448,1/45,1.0,0.022,"The utility of a schlieren image lies in the fact that the refractive index is dependent on the density of the medium it passes through. Knowledge of this relationship permits one to obtain quantitative **data** from such images. To make this lucid, let ρ (x, y) be the spatially varying density of a fluid surrounding an object of interest; it is expressed as a scalar-field with a horizontal coordinate x and a vertical coordinate y. It has a linear relationship with the refractive index n (x, y),"
134689280,16/20,1.0,0.8,"There is nothing new about having to negotiate these limitations. However, to arrive at an 'interpretive GIS' and applying associate analytical tools, we must fully understand the extent of the opportunity for social interpretation. Many of the problems discussed so far tend to disappear into the background of 'archaeological evidencing'. It can be appreciated just how much influence the treatment of archaeological evidence has on exactly which kind of interpretive and analytical work is supported by it. At this stage we can ask, so why does it matter that our **data** best approximates a would-be inhabited built environment? What is its value, its contribution, its relevance? From the outset I placed the arguments in this chapter in the context of social interpretation, but until now virtually all effort has gone into preparing and seeing built environment **data** as material boundaries. What is the social interpretation of material boundaries? With social interpretation of material evidence, I seek to place the material as a fundamental part of social science. This is not an attempt to reformulate the many guises of social archaeology (see Preucel and Meskell 2007) under a new heading. It should be seen as part of recent calls for archaeology to act as a social science and to contribute to pertinent societal issues Kintigh et al. 2014;Smith 2015). In archaeology as a social science, it could be said that 'we are no longer concerned with how these materials can be interpreted; instead we are interested in how these materials intra-acted with past people' (Meirion Jones 2015: 336), specifying our interpretive process and purpose. From this vantage point, the difference between the purviews of archaeology and social science is all but gone. The synchronous mode of analysis of spatially determinant characteristics further emphasises these equal terms of operation."
199379465,1/14,1.0,0.071,"Recent studies have shown that patient-specific **data** can be utilized for the development of intelligent Healthcare Information Management Systems (HIMS), that support a wide range of supporting applications that enhance healthcare delivery platforms. The application of natural language processing, sophisticated **data** modeling, and predictive algorithms make it a highly interesting area of research. Patient **data** is continuously generated in large volume and variety, given the multiple modalities, it is available in (e.g., discharge summaries, physician's notes, clinical reports, lab reports etc). With an abundance of such diverse information sources available in the medical domain, sophisticated solutions that can adapt to the heterogeneity and specific manifold nature of health-related information are a critical requirement for HIMS development."
57697459,10/29,3.0,0.345,"Once again, another layer of abstraction can be observed; all the proxy servers do the same thing, but with different **data** types. By adding this abstraction layer, we minimize the future impact of adding another streaming functionality to the application like screen sharing or file transfer. The gains in this case are self-evident. Both the web servers and proxy servers rely on abstraction to form a common way of working, facilitating the adding of new features. All of them in concept behave the same but, one of them acts different at a lower level. The Signaling web-server and proxy server, as the name suggests, is responsible of for the initialization and for the termination of a connection."
196543150,1/17,2.0,0.059,"The connectome estimated using functional or effective connectivity algorithms contains a large amount of data, which can complicate the biophysical interpretation. The connectome is composed of values indicating the relatedness of each regionby-region combination. In addition, each of these values can be estimated optionally for defined time-windows and/or frequency ranges. That is, the final result may characterize the **data** in up to four dimensions: region × region × time × frequency. In order to reduce the dimensionality of these complex **data** and to extract meaningful patterns, topological graph analysis can be performed. The importance of specific nodes and the general architecture can be characterized by local and global network characteristics (21). Local indices identify important information hubs, which distribute or merge information to a large number of other nodes, or select so-called rich-clubs of highly interconnected nodes. Global indices measure the organization of the network into small worlds where only neighboring regions exchange information, or whether the network is organized in a centralized way. Regions with high outflow are considered drivers of information transfer in the network. Efficient information transfer across the network is measured by efficiency or path length. Segregation characterized by groups of highly connected regions for specialization can be measured by the clustering coefficient (22). The clear advantage of deriving network characteristics is that it reduces the statistical challenge posed by the multidimensional problem in terms of multiple comparisons. High dimensional **data** can lead to false discoveries when the statistical approach does not deal adequately with the high dimensionality. However, a large degree of integration can obscure localized phenomena. Therefore, the degree of integration needs to be chosen carefully in line with the current clinical problem or research question."
146010542,8/17,1.0,0.471,"Also, in the summer of 2017,""Svitzer"" company was a victim of **data** theft -over 5,000 e-mails with personal **data** were redirected to outside addresses. More than 400 employees were endangered. The problem arose 10 months before it was discovered and then fixed within 5 hours. The investigation confirmed that messages had been redirected to the outside addresses but, when the mailboxes become full, the e-mails were returning as non-delivered (Bogle, 2018). 9."
233705419,7/53,2.0,0.132,"Frequently, **data** that can be measured in principle cannot be captured for design reasons. In contrast, relevant status **data** can be calculated or predicted from simple measurable parameters using valid simulation models or based on expert knowledge. The acquisition of such parameters can be referred to as a soft sensor supporting the AI algorithms, which can then be trained with a larger and technically more meaningful database and be calibrated for prediction [6,7]."
5524852,2/6,1.0,0.333,"The very complex **data** organization is usable by specialists but not by ordinary users. That is why we have been interested by the realization of a flexible and intelligent system, which allows the consultation and comparaison of the two languages lexicongrammars (which are at the present day romance languages lexicon-grammars), and which includes the correspondance notion we have just presented. Its use will not need any knowledge neither of the **data** organization nor of computer science."
