corpusid,section,subsection,section_pos_in_pct,text
222090354,5/21,2.0,0.238,"Remark 4.7. We note that in the case of general initial **data** ρ 0 ∈ P 2 (T) it is non-trivial to identify which distinct element of T ρ * is seen in the long-time limit. We refer the reader to the discussion in [GPP12, Lemma 2.2, Theorem 4.6] in which it is shown that under certain mild assumptions a distinct limit in T ρ * is selected. 
∂ t ρ = ∇ · (ρ∇(log ρ + V + W * ρ)) ρ(0) = ρ 0 ∈ P 2 (R d ) , (4.4)
where V : R d → R is a confining potential and W : R d → R is an interaction potential satisfying the following assumptions:
V ∈ C 2 (R d ) and there exists λ > 0 such that D 2 V (x) ≥ λ for all x / ∈ K ⊂ R d , compact, (V1) lim |x|→∞ D 2 V (x) = +∞,(V2)
W ∈ C 2 (R d ) even and positive."
11224784,6/14,1.0,0.429,"Although the abundances of heavy s-process elements could not be estimated, the upper limits of the abundances of Ce, Nd do demonstrate the lighter s-process elements are more enhanced even in EHe stars. It is generally acknowledged that 13 C(α, n) 16 O is the main source of neutrons to run the s-processing in the He-burning shells of intermediate-mass AGB stars. Sufficient amounts of 13 C are to be generated by slow mixing of protons into the 12 C rich intershell regions to generate neutrons. The neutron irradiation occurs in radiative conditions. The heavier the neutron flux the greater is the abundance of heavies relative to light s-process elements. Busso et al. (2001)  the distribution of the ratio of heavy s-process celements (hs) to the light s-process (ls) elements with respect to metallicity to characterize various parameters of neutron exposures during the third dredgeup phase in AGB stars eg. mass of 13 C pocket in the inter shell regions. Reddy et al. (2002) showed that the variation of the [hs/ls] with respect to metallicity in post -AGB stars (that went through third dredgeup) is characterized by a model ST/1.5 of Busso et al. (2001). 4 ) shows that the enhancements are positive and both show a similar range in their abundances. We compared the run of the ratio of [ls/hs] for RCBs and EHes with respect to the metallicity parameter [M] . The estimates for EHes are based on the upper limits for the heavy s-process elements and includes **data** from our ongoing analysis of the HST UV spectra. Estimates of U Aqr and the born again giant, Sakurai's object (during May -Oct 1996) are also included for comparison. Both the groups RCBs and EHes blend together emphasizing the similarity in their ls/hs ratios. that shown by post-AGB stars. It also, probably, suggests the s-processing in RCBs and EHes is not a result of the third dredgeup and could have happened when the stars passed through a second AGB phase (presumably)."
119354744,3/4,1.0,0.75,"In some types of **data** on multiparticle production processes one frequently encounters ambiguity concerning the question, which of the particular models used at that time is the correct one [2]. Such situation arises always when **data** contain only limited amount of information. To select this information one has apply information theory methods, which are widely known and used in other branches of science [1]. The examples shown here show that information theory ideas can be successfully used also to analyse **data** from multiparticle production processes and that in this way one gets highly model independent estimation of some quantities, in our example it was inelasticity parameter K [4]. Actually, in [21] we have attempted to fit single particle distribution without a priori introducing neither inelasticity nor fluctuations in mean multiplicity and found that it is possible only with q < 1. The reason turned out to be simple: in this case the most important factor was decreasing of the available phase space to mimic the action of the inelasticity and this can be done only with q < 1. The fit was not as good as shown here with notion of inelasticity introduced explicitly but it was not very bad either. As in [11,12] we are stressing here the connection between necessity to use nonextensive version of information theory and some intrinsic fluctuations existing in the hadronizing system. Finally, as was clearly displayed in Fig.2, our method seems to be also very useful in describing the gross features of the single particle spectra observed in heavy ion collisions. In particular, it seems that with growing energy of collision there is room for some new mechanisms, not present at more elementary nucleonic collisions. This point deserves therefore some special scrutiny in the future."
207778550,24/48,1.0,0.5,"Lower-triangle of the correlation matrix, ρ 8.0 0.5670 (28)  results within a **data** set are obtained from measurements at a different incident neutron energy."
17895596,6/11,1.0,0.545,"With the assistance of Lyman alpha data, one can model the luminosity function and evolution. With the SKA morphology **data** we expect to be able to identify different type of sources. This will allow us to study cross correlations between star forming galaxies and AGNs. We could also cross correlate with the CMB and different types of radio sources, which have different redshift distributions."
119383949,1/4,1.0,0.25,"The device investigated here consists of electrostatic gates confining a high-mobility 2DEG in a GaAs/GaAlAs heterostructure (see Fig. 1). The 2DEG was 82nm beneath the surface, its electron density was ≈ 3.47 * 10 15 m −2 , and the mobility about 100m 2 V −1 s −1 . Four metallic gates are used to define a long, narrow channel (5µm×1µm). These and two circular antidot gates are contacted individually. Details about the device are presented in [19][20][21] and the references cited therein. All measurements were taken at T ≈ 100 mK using standard low-excitation AC techniques. The dots in Fig. 2(a) show the experimental maximum positions of δG xx as functions of magnetic field B and antidot gate voltage V g [21]. The nearly equally spaced maxima and their shift to higher B for decreasing antidot diameter can be understood in analogy to the Aharonov-Bohm (AB) effect, if the AB ring is identified with cyclotron orbits around the antidots. Extracting the effective area from the experimental **data** yields a diameter between 0.76µm and 0.86µm, which is consistent with the device dimensions. The dislocations of the peak positions (see the boxes in Fig. 2), however, cannot be understood within this simple picture. They have been qualitatively reproduced in a quantum calculation by Kirczenov et al. [21]. Our objective is to decide if these dislocations and the variation of the spacings between the maxima can be understood semiclassically (which was doubted in Refs. [19,21]). For the effective one-electron model potential we follow essentially Kirczenov et al. [21] who assumed a parabolic shape V (r) = E F [r/a 0 − (1 + s)] 2 for r < a 0 (1 + s) and V (r) = 0 otherwise. Here r denotes the distance to the gate, and a 0 is the length scale over which the potential falls from E F to 0, i.e., the diffuseness of the potential. s is a dimensionless parameter modeling the depletion width around the gates. We use a 0 = 0.05µm and s = s c = 1 for the gates defining the channel throughout this paper. The depletion width s d of the antidot gates is varied between 1.5 and 2.2. According to Ref. [21], this corresponds to an effective antidot diameter of ≈ 0.35µm to 0.42µm."
17837291,1/52,1.0,0.019,"Step 2. Gluing identity. Consider the vector bundle U d := π * V d → M d (X), restricted to the fixed point components F r . A point in (C, f ) in F r is a pair (C 1 , f 1 , x 1 )×(C 2 , f 2 , x 2 ) of 1-pointed stable maps glued together at the marked points, ie. f 1 (x 1 ) = f 2 (x 2 ). From this, we get an exact sequence of bundles on F r :
0 → i * r U d → U ′ r ⊕ U ′ d−r → e * V → 0.
Here i * r U d is the restriction to F r of the bundle U d → M d (X). And U ′ r is the pullback of the bundle U r → M 0,1 (d, X) induced by V , and similarly for U ′ d−r . Taking the multiplicative characteristic class b, we get the identity on F r :
e * b(V )b(i * r U d ) = b(U ′ r )b(U ′ d−r ).
This is what we call the gluing identity. This may be translated to a similar quadratic identity, via Step 1, for Q d in the equivariant cohomology groups H * S 1 (W d ). The new identity is called the Euler **data** identity."
53380409,87/119,1.0,0.731,"A combination of results from searches for heavy resonance production in various bosonic and leptonic final states is presented. The **data** were collected with the ATLAS detector at the LHC in pp collisions at ffiffi ffi s p ¼ 13 TeV and correspond to an integrated luminosity of 36.1 fb −1 . While previous combination efforts included only the decays of heavy resonances into VV and VH, the combination presented here also includes decays into lepton-antilepton final states. Compared to the individual analyses, the combined results strengthen the constraints on physics beyond the Standard Model and allow the constraints to be expressed in terms of the couplings to quarks, leptons, or bosons. The relative sensitivities of the different approaches are compared, including bosonic and leptonic final states or different production mechanisms such as quark-antiquark annihilation/gluon-gluon fusion vs vectorboson fusion."
246863515,8/44,1.0,0.182,"Nevertheless, our setting is substantially different from the existing proximal causal inference literature. The short-term outcomes (S 1 , S 3 ) are both affected by the treatment, so they do not satisfy the proxy conditions in Miao et al. [2016]. Our identification strategies also feature a novel use of the experimental data. This is crucial in our setting but not considered in the previous proximal causal inference literature. Notably, our identification strategy in Theorem 2 relies on a new selection bridge function. This bridge function is specialized to our **data** combination setting, without any analogue in the existing proximal causal inference literature."
53380409,57/119,1.0,0.479,"The small-R jet uncertainties are relevant for most of the channels in the combination, including those with leptonic final states that contain at least one neutrino, due to the impact of those uncertainties on the E miss T measurement. The uncertainties in the jet energy scale and resolution are derived by comparing the response between the **data** and the simulation in various kinematic regions and event topologies. Additional contributions to this uncertainty come from the dependence on the pileup activity and on the flavor composition of the jets as well as the punchthrough of the energy from the calorimeter into the muon spectrometer. An uncertainty in the efficiency for jets to satisfy the JVT requirements is assessed. The small-R jet uncertainties are summarized in Table VI. For large-R jets, the uncertainties in the energy, mass, and D 2 scales are estimated by comparing the ratio of calorimeter-based to track-based jet p T measurements in dijet events between the **data** and the simulation. The uncertainties in the jet mass resolution and jet energy resolution as well as D 2 are assessed by applying additional smearing of the jet observables according to the uncertainty in their resolution measurements. A summary of the large-R jet systematic uncertainties is provided in Table VII. The flavor-tagging uncertainty is evaluated by varying the data-to-MC corrections in various kinematic regions, based on the measured tagging efficiency and mistag rates. These variations are applied separately to b-hadron jets, c-hadron jets, and light (quark or gluon) jets, leading to three uncorrelated systematic uncertainties. An additional uncertainty is included due to the extrapolation for the jets with p T beyond the kinematic reach of the **data** calibration. The flavor-tagging uncertainties are summarized in Table VIII."
207778550,48/48,1.0,1.0,"Reaction AMS **data** 
TOF **data** 
Ratio 
35 Cl(n,γ) 8.33(0.32) [118] 9.39(0.29) [122] 
0.89 (0.04) 
40 Ca(n,γ) 6.18(0.37) [119] 6.7(0.70) [123] 
0.92 (0.10) 
54 Fe(n,γ) 26.7(1.10) [120] 30.8(1.60) [124] 
0.87 (0.06) 
58 Ni(n,γ) 30.4(2.3) [121] 34.1(1.70) [125, 126] 0.89 (0.08) 
Average 
0.89 "
207778550,8/48,1.0,0.167,"It can happen that no matter how hard evaluators attempt to apply rigorous evaluation procedures faithfully, and to track down, adjust, and include all the different sources of uncertainty known to them (including their correlations) for the various experiments considered, the resulting evaluated uncertainties may still appear to be inconsistent with the input data, and thus will be perceived as unacceptable by **data** users. Most often, these evaluated uncertainties are perceived as being too small, as mentioned above."
207778550,20/48,3.0,0.417,"Clearly, an investigator needs to assess whether making an effort to identify and quantify USU contributions would be a waste of time for very practical reasons.
A. USU in 252 Cf(sf ) νtot Evaluation
The 15-point **data** set of the neutron multiplicity ν tot experimental values for 252 Cf(sf) as compiled by Axton [82] had been used for the Thermal Neutron Constants (TNC) fit [80] that involved more than 100 experimental points of various thermal quantities [93] within the IAEA Neutron Data Standards 2017 [52]. The IAEA Neutron Data Standards were adopted for the ENDF/B-VIII.0 library [53]."
119313773,10/21,2.0,0.476,"• The amount of **data** N required to detect a breakdown of linear response for a given perturbation size can be very large. For the logistic map with a given perturbation size of the order of ε = O(10 −6 ) one needs at least N = 600, 000 for a smooth observable A(x) = x. Hence, an apparent linear response seen in a given time series might be spuriously caused by an insufficient quantity of data."
69674584,14/42,1.0,0.333,"The main change introduced in Explanatory Combinatorial Lexicology by the use of Lexical Systems as structural models of lexicons -as opposed to ""textual"" dictionaries -is that each lexical unit in this approach is first and foremost characterized by its lexical cluster (see 3.1 below): the micro-system of paradigmatic and syntagmatic relations the lexical unit is at the center of. Within the framework of Lexical System lexicography, the lexical cluster of each lexical unit is systematically taken into consideration while interpreting linguistic **data** and making decision on how to model them. This methodological aspect of the work will very clearly manifest itself in the remainder of the paper."
207778550,46/48,1.0,0.958,"TABLE VI .
VIThe average relative uncertainties for each **data** set i resulting from the variance analysis proposed by Badikov et al.[35] (< σi >, < ση,i >, < σ ,i >) are compared with the ones derived from the reported uncertainties (< ui >, < uη,i > , < u ,i >). The total uncertainties are indicated without a sub-index. For the uncertainties due to systematic and random effects the sub-indices η and , respectively, are used. They are derived by taking the average of the relative values for the three energy groups multiplied by 100. The last three columns give the ratio between the values from the variance analysis and the reported ones for each component and for the total uncertainty. Uncertainty ratios that differ significantly from one indicate overestimated (> 1 in red) or underestimated (< 1 in blue) reported uncertainties.Dataset 
Reported values 
Variance analysis 
Ratio 
< σi > < ση,i > < σ ,i > < ui > < uη,i > < u ,i > total η 
Tovesson 
0.91 
0.84 
0.34 
2.38 
2.31 
0.55 
2.63 2.76 1.63 
n TOF (1) 
2.40 
1.73 
1.77 
2.60 
2.08 
1.56 
1.08 1.20 0.94 
n TOF (2) 
3.65 
2.49 
2.67 
2.66 
2.34 
1.27 
0.73 0.94 0.48 
n TOF (3) 
3.65 
3.35 
1.44 
2.43 
2.12 
1.18 
0.67 0.63 0.82 
n TOF (4) 
4.39 
3.74 
2.30 
3.04 
2.29 
2.00 
0.69 0.61 0.87 
Behrens 
1.46 
0.81 
1.21 
2.57 
2.26 
1.22 
1.76 2.79 1.01 
Difilippo 
2.48 
2.39 
0.66 
2.77 
2.20 
1.68 
1.12 0.92 2.54 
Cierjacks 
3.01 
1.09 
2.81 
2.77 
2.36 
1.45 
0.92 2.16 0.52 
Coates 
3.44 
2.92 
1.82 
3.27 
2.31 
2.32 
0.95 0.79 1.27 
Shcherbakov 2.53 
2.45 
0.64 
2.47 
2.31 
0.88 
0.98 0.94 1.37 
Lisowski 
1.54 
0.94 
1.22 
2.59 
2.28 
1.24 
1.68 2.42 1.01 "
209947757,9/18,1.0,0.5,"In every test final modal models have been determined out of several excitation runs according to meaningful quality measures. Obtained results from multiple free-free tests allow for conclusions concerning effects of the finishing and the repeatability of the manufacturing process in terms of the modal parameters. For this blade series the impact of the finish on mode shape correlation is stronger than differences resulting from the production. Regarding frequency and damping, changes caused by the finishing and deviations between the blades within the same manufacturing steps are of a similar magnitude. For blade #1 a non-linear damping behaviour in the 1 st flap mode has been identified. Though, a comprehensive flutter analysis demands in preparation the examination on non-linear behaviour in other modes of interest. Due to the high sensor density and the advantages of both test scenarios, the acquired modal **data** represents an optimal basis for updating finite element models towards structural dynamic properties."
251040404,7/15,1.0,0.467,"In this section, we evaluate the performance of the proposed symbols-wise puncturing. The LDPC codes are from  the WLAN standard [18] and are decoded by the beliefpropagation (BP) algorithm with a maximum iteration number of 12. The output probability distribution P A of CCDM can be obtained by [7, Sec. III] and obeys the Maxwell-Boltzmann (MB) distribution. We choose CCDM rate as
R dm = H(A),
where H(·) denotes the entropy function. Note that when R dm is fixed, since the LDPC code rate provided is not continuous, we may need to append some filler bits (zero bits), which are assumed to be known at both the transmitter and the receiver, to reach the length of information bits after PS encoding. We start with the throughput performance. The average throughput is calculated by
TP = tmax t=1 k t j=1 n j · Pr {E t } ,(10)
where E t denotes that the t-th transmission is successful while the first t − 1 transmissions are failed. We evaluate the throughput performance of the symbol-wise puncturing over the AWGN channel with the **data** block length k = 648 and 864 and the LDPC encoded codeword length n c = 1296. Each codeword can be modulated to n = 216 64-QAM symbols and is allowed to be transmitted a maximum of t max = 3 times. More simulation parameters are detailed in Table I. Fig. 5 and Fig. 6 show the average throughput as a function of SNR with k = 864 and 648, respectively. For comparison, we evaluate the average throughput of transmitting uniform and shaped bits with sequential puncturing. The Gaussian limit and the mutual information (MI) with uniform and shaped 64-QAM inputs are also provided. We observe that the shaped symbolwise puncturing achieves a stable shaping gain across the SNR of at least 0.6 dB compared with the uniform under the same throughput. Note that the gain remains almost a constant with the increase of retransmission times. Instead, the gain of the shaped sequential puncturing drops rapidly when retransmission is required. In other words, at the same SNR, our symbol-wise puncturing can bring higher average throughput."
238834501,11/19,1.0,0.579,"Terminology. All discussions below apply to timeseries of **data** from a single sensor, in particular screen level air temperature. We think of such a timeseries as a **data** matrix X dt indexed by a calendar date d (rows; 'date axis') and a time t (columns; 'time axis'). The time period affected by the eclipse will be given the symbol t • ; this includes the full duration of the eclipse (C1-C4), plus an additional time span beyond C4 to account for some dynamical lag in the system (see Table 1). Conversely, all times not affected by the eclipse are symbolised by t • . Analogously, the day of the eclipse will be denoted d • and all other days by d • . When we talk about an average over a number of days, we mean that the averaging is performed over the date dimension and the result is a onedimensional array indexed by times (a daily cycle). All **data** used in this study comes from the meteorological surface station network operated by the Centro de Estudios Avanzados en Zonas Áridas (CEAZA) in La Serena, Chile, from here on called the CEAZAMet station network."
251711372,81/119,1.0,0.681,"The remainder of this paper is organized as follows. Section 2 reviews the relevant literature. Section 3 provides the testable research hypotheses. Section 4 presents the **data** and the event study methodology. In Section 5, we present and discuss our main findings. Section 6 concludes the paper."
238834501,13/19,2.0,0.684,"We calculate a distribution over prediction errors by subtracting the observed value at t • for all non-eclipse days from the corresponding estimates:Ŷ   The lasso, which we apply to both regression problems, is a regularised regression whose loss function contains a ℓ 1 penalty on the vector of regression coefficients β . It is this form of the penalty that leads to the coefficients for less influential predictors to be set to zero, and thereby to subset selection 54 . The penalty is scaled by a hyperparameter, denoted α here, which controls how many predictors are culled: the larger the value of α , the more coefficients become zero, and the lower the resulting model complexity. We choose its value by approximately minimising a root mean square test error (RMSE) computed by averaging PE 2 over t • and d • . The regression estimate itself is not overly sensitive to the precise value of α , and so we simply choose a single value that is approximately optimal for a number of meteorological stations (see Table 3).
d • t = X T d • tβ d • t • Y dt • = X dt •β d • t • .
We compare the lasso estimates with estimates based on simple averaging and smoothing. For the averaging, the **data** matrix's date dimension is first ordered according to the mean square difference over times t • between each day and eclipse day. Then, the N closest days, in this Euclidean distance sense, are averaged. A lower value of N corresponds to a larger value of α (stronger regularisation and fewer non-zero coefficients). As with α , we select a value for N which approximately minimizes the average test error over all stations."
208006088,16/26,1.0,0.615,"Missing **data** is troublesome for the OLMM, because it is not possible to take away a subset of the rows of H and retain orthogonality of the columns. Suppose that **data** are missing for a fixed subset of outputs. Collect that subset of outputs into y 1 , and let y 2 be the remainder of the outputs. The issue can then be resolved by considering a multi-headed version of the OLMM:
y 1 | H 1 , x ∼ GP(H 1 x(t), δ[t − t ]Λ 1 ), y 2 | H 2 , x ∼ GP(H 2 x(t), δ[t − t ]Λ 2 ).
For k heads, if y I = (y i ) i∈I for a subset of heads I ⊆ {1, . . . , k} are observed, then
T I y I = Λ T I i∈I Λ −1 Ti T i y i , Λ −1 T I = i∈I Λ −1 Ti .
While this new model resolves the missing **data** problem, the assumption that each collection of outputs (each head) is a linear transformation of the same collection of latent processes will be overly restrictive for many contexts: it is not typically the case that our prior beliefs about the relationships between outputs have anything to do with the availability of **data** pertaining to them."
238719786,4/14,2.0,0.286,"Step 2: B(y) = F(y)*M(y) B(y) = (y 2 +y+1) (y 10 +y 9 +y 8 +y 5 +y 4 +y 2 +y+1) B(y) = (y 10 +y 9 +y 8 +y 5 +y 4 +y 2 +y+1)
Step 3: B [000010100110111]
The digital signal B [000010100110111] is the output of the BCH encoder block. This output is sent to SIE block which converts B signal into USB supported format and sends to the other FPGA (receiver) using USB physical cable. Let us suppose that there are three errors introduced into transmitted signal B while transmission. So, B signal is changes to [010010100010011]. We need to detect the error bits in the received signal and need to correct the effectedbits due to transmission errors. Otherwise error **data** will be received by other FPGA which leads to wrong **data** processing which is not desired. To overcome this problem, we introduce BCH decoder block in the receiver FPGA after the SIE block which is represented in Fig.6. As we receive the transmitted **data** using USB cable, UTMI interface collects the **data** and sends to SIE block.  J(y) = (y 13 +y 10 +y 8 + y 4 +y+1) Step 2: Here p=3"
119419652,4/18,1.0,0.222,"The CMS collaboration has performed a set of differential W +jets cross-section measurements with 2.2 fb −1 of Run 2 **data** -the first such measurements to be performed with a √ s = 13 TeV dataset [9]. The analysis strategy targeted events with a single, isolated, high-p T muon and considered jet multiplicities up to N jets = 6. Differential results unfolded to stable particle level were presented as a function of a number of kinematic observables including: the transverse momentum and absolute rapidity of the i th leading jet; the azimuthal separation between the i th leading jet and the selected reconstructed muon 2 ; the jet multiplicity; the scalar p T sum of reconstructed jets (H T ); and the separation in η-φ space between the reconstructed muon and its closest reconstructed jet. The final results as a function of H T for the N jets ≥ 1 case can be seen in Figure 2a. The measurements from **data** were compared to the predictions from a variety of simulated datasets. In all cases the results for the angular observables were found to be well described. Disagreements were observed between the **data** and a leading-order (LO) MG_aMC@NLO prediction, which underestimates the measured **data** at low H T , as well as at low to moderate jet p T ."
238834501,12/19,4.0,0.632,"A physics-based model could in principle be initialized to the state of the atmosphere at the start of the eclipse and run predictively with eclipse-unaware radiative forcing in order to provide a reference estimate. If all necessary physical parameters are measured for a specific location, this could be a relatively confined boundary layer energy balance model. However, in our case we have little knowledge of important parameters such as surface albedo, boundary layer thickness and longwave radiation. As we have previously stated, advection plays an important role in the surface energy balance, and either a crude observational estimate based on widely spaced station measurements or a full numerical weather prediction (NWP) model is needed in order to account for it. However, such a physics-based modeling exercise represents a major effort, and we devised our statistical methods primarily in order to provide a simpler alternative. It is furthermore not clear whether the results from a physical model would be less uncertain than those of a statistical one, in particular under the circumstances described for the Coquimbo Region: relatively small swings between on-and offshore winds can have major effects on local temperatures, and the horizontal resolution of NWP models is coarse compared to the complexities of the terrain. Even more importantly, adequate **data** for model initialization is not available. "
118420717,3/10,2.0,0.3,"• From the simulation the quantities α, A(t), B(t) and Γ(t) are calculated using the filtered elements. Numerical forward differentiation with four **data** points was used to computeṗ andq."
126349038,21/28,1.0,0.75,"Fig. 9
9Axial variation of flow variables in SDTV (left column) and BKTV (right column) cores obtained using S1 through S4, and mean code with P E jj bars is compared with experimental **data** with U D bars for b 5 20 deg. The SDTV onset at x 5 0.077 and BKTV onset at x 5 0.4 are shown in radial location (R) subplot.
"
17671315,10/32,2.0,0.312,"In [24] the same calibration number CF was chosen for all five targets. It is important that because of the blind case, that choice was unbiased. If we would have measured the dielectric constant of at least one target in advance, then we would choose CF in such a way that the number R in (1), which would be obtained via solving the above CIP, would be close to the measured one. However, since dielectric constants were unknown in advance, then another method of choice of CF was used in [24]. Namely, consider the Laplace transform of the function u (x, t) ,
w(x, s) = L (u (x, t)) := ∞ 0 u(x, t)e −st dt, s ≥ s = const. > 0.(10)
We call the parameter s pseudo frequency. Denote
g (s) = Lg,(11)g 0 (s) = 1 2 L (H (t − |x 0 |)) = exp (−s |x 0 |) 2s , g (s) = g (s) − g 0 (s) .
Let g sim (s) be the Laplace transform of the function depicted on Fig. 4-b). Let g bush (s) be the Laplace transform of the function, which corresponds to bush on Fig. 5. Then we multiply all experimental **data** by such a calibration number CF that values of functions g sim (s) and CF · g bush (s) would be not far from each other for s ∈ [1,5]. It was shown in [24] that CF = 10 −7 was good for this goal. Furthermore, we have discovered that the same value of CF = 10 −7 provides similar behavior for Laplace transforms of four other curves of Fig. 5. In [24] we have also varied the calibration factor CF by 20% as CF 1 = 0.8 · 10 −7 , CF 2 = 1.2 · 10 −7 . In all three cases of CF, CF 1 and CF 2 the resulting values of dielectric constants were within tabulated limits [24]. Hence, we have chosen in [24] CF = 10 −7 ."
251500724,13/26,1.0,0.5,"Figure 2 .
2The kC temperature as a function of time during the printing stages: (a) cooling down from the loading temperature to the extruding temperature (the experiment at 40 °C is shown); (b) cooling down of the generated droplet (see text) after extrusion, during the self-supporting stage. The droplet was printed at 40 °C on the printer plate kept at 25 °C. Lines correspond to the best fit of the **data** to Equation(1).
"
2275365,7/18,1.0,0.389,"An interesting alternative interpretation of the Dempster-Shafer Theory was found within the framework of the rough set theory [32], [10]. The difference between our approach and the one based on rough sets lies first of all in the ""ideological"" background: We assume that the ""decision attribute"" is set-valued whereas the rough-set approach assumes it to be single-valued. This could have been overcome by some tricks which will not be explained in detail here.But the combination step is here essential: If we assume that the **data** sets for forming knowledge of these two experts are exhaustive, then it can never occur that these opinions are contradictory. But the MTE rule of combination uses the normalization factor for dealing with cases like this.  (
E 1 → D → E 2 E 1 ← D ← E 2 E 1 ← D → E 2 E 1 → D ← E 2Prob P (ω) ω E 1 (ω) = e 11 ∧ E 2 (ω) = e 22 ) = = ( Prob P (ω) ω E 1 (ω) = e 11 ) · ( Prob P (ω) ω E 2 (ω) = e 22 ) > 0 However, it is impossible that ( Prob P (ω) ω E 1 (ω) = e 11 ∧ E 2 (ω) = e 22 ) > 0 because we have
to do with experts who may provide us possibly with information not specific enough, but will never provide us with contradictory information. We conclude that unconditional independence of experts is impossible."
17671315,24/32,1.0,0.75,"Figure 2 :
2The schematic diagram of the **data** collection by the Forward Looking Radar model (4)-(8) of section 3 R is the function of the spatial variable x, i.e. R = R (x) := ε r (x) , x ∈ (0, 1) . Hence, after computing R (x) we took the value R to compute the dielectric constant of the target ε r (target), where
"
118072666,2/13,1.0,0.154,"The **data** used in this analysis were collected by the BABAR detector at the PEP-II storage ring. We use 17.6 fb −1 of **data** taken at the Υ (4S) resonance (onresonance) and 4.1 fb −1 of **data** taken at a center-of-mass energy 20 MeV below the BB threshold (off-resonance). The latter sample is used for the subtraction of the non-BB component (continuum) in the on-resonance data. These **data** samples were taken between January and May 2002. Additional data, consisting of 3.5 fb −1 of on- ‡ Also with Università della Basilicata, Potenza, Italy § Also with IFIC, Instituto de Física Corpuscular, CSIC-Universidad de Valencia, Valencia, Spain ¶ Deceased resonance **data** and 1 fb −1 of off-resonance **data** taken under different running conditions, are used for verification of the result."
15394341,1/18,1.0,0.056,"Continuous **data** time gaps Detection on synthetic **data** Reference code: Autocorrelation Near-repeat exclusion of similar pairs Postprocessing and thresholding Fig. S1. Illustration of comparison between many-to-many search methods for similar pairs of seismic events. Fig. S2. Twenty-second catalog earthquake waveforms, ordered by event time in 1 week of continuous **data** from CCOB.EHN (bandpass, 4 to 10 Hz). Fig. S3. Catalog events missed by FAST, detected by autocorrelation. Fig. S4. Twenty-second new (uncataloged) earthquake waveforms detected by FAST, ordered by event time in 1 week of continuous **data** from CCOB.EHN (bandpass, 4 to 10 Hz); FAST found a total of 68 new events. Fig. S5. FAST detection errors. Fig. S6. Example of uncataloged earthquake detected by FAST, missed by autocorrelation. Fig. S7. Histogram of similar fingerprint pairs output from FAST. Fig. S8. Schematic illustration of FAST output as a similarity matrix for one channel of continuous seismic data. Fig. S9. CC and Jaccard similarity for two similar earthquakes. Fig. S10. Theoretical probability of a successful search as a function of Jaccard similarity. Fig. S11. Synthetic **data** generation. Fig. S12. Hypothetical precision-recall curves from three different algorithms.  "
249258070,71/119,4.0,0.597,"The breakdown of self-initiated activities across these three units were 64.2% for patrol, 17.5% for special crime units, and 18.3% for the differential response team. Unfortunately, the HPD CFS **data** do not provide detailed information about the nature of self-initiated activities, such as offense or incident type for patrol officers. Activities performed by specialized crime investigation and DRT officers might be deduced approximately using the division information. But to further breakdown the activity to specific units produces small frequencies of specific offenses, which would have been insufficient to conduct meaningful analysis. For example, there were only 338 self-initiated activities recorded under gang division, and 165 self-initiated activities recorded under robbery division during the study period. The **data** do include some information on dispositional outcomes of police self-initiated activities. The most frequent type of action for self-initiated activities is ""collecting information"" for each of the three types of police units. The disposition of ""collecting information"" is used in instances where the incident is resolved without needing to generate an offense report or referral for further investigation. Some examples are if the officer resolves the issue by mediation, the complaint is a civil issue rather than criminal, or if it is to provide further information about an offense report that already exists. Other self-initiated actions include making an offense or supplementary report, making an arrest, issuing tickets, etc."
207778550,14/48,4.0,0.292,"USU are additional uncertainties that need to be included in the input database in order to be able to perform a reliable evaluation. Introduction of USU contributions after an evaluation has been performed is not comparable to introducing them in the input **data** prior to an evaluation, with the sole exception being the evaluation of a single physical quantity [78]. When USU contributions are included in the input data, their impact will be reflected in the output evaluated results. This is the proper way that USU should be treated in an evaluation."
119253123,12/32,2.0,0.375,"We correct for leading-track misidentification with a data-driven procedure. Starting from the measured distributions, for each event the track loss due to inefficiency is applied a second time to the **data** (having been applied the first time naturally by the detector) by rejecting tracks randomly. If the leading track is considered reconstructed it is used as before to define the different regions. Otherwise the sub-leading track is used. Since the tracking inefficiency is quite small (about 20%) applying it on the reconstructed **data** a second time does not alter the results significantly. To verify this statement we compared our results with a two step procedure. In this case the inefficiency is applied two times on measured data, half of its value at a time. The correction factor obtained in this way is compatible with the one step procedure. Furthermore, the data-driven procedure has been tested on simulated **data** where the true leading particle is known. We observed a discrepancy between the two methods, especially at low leading-track p T values, which is taken into account in the systematic error. The maximum leading-track misidentification correction is 8% on the final distributions."
236522469,25/33,1.0,0.758,"Figure 7 .
7Location of trees from field **data** and species recognition model.
"
