,corpusid,section,subsection,text,wc,_id,externalids,url,title,authors,venue,publicationvenueid,year,referencecount,citationcount,influentialcitationcount,isopenaccess,s2fieldsofstudy,publicationtypes,publicationdate,journal,updated,field,x,y,labels,corpusid_unique,section_pos_in_pct,x_centered,y_centered
2836,249723361,13/45,1.0,"Therefore, all results indicate that Roy (1) is the most promising phytochemical to be further explored and as a lead compound to further develop new therapeutic strategies against GB.  (1), which had the highest antiproliferative/cytotoxic effect against GB cells, was conjugated with a fluorescent probe to assess its biodistribution in the cells. Using fluorescence and confocal microscopy and acquired **data** and image analysis, we observed a pronounced fluorescence in the cells treated with both concentrations of Roy-BODIPY (12), 6.25 µg/mL ( Figure 5B,D) and 25 µg/mL ( Figure 5A,C). Moreover, Roy-BODIPY (12) accumulated in the cytoplasm of cells instead of the nucleus (pointed out with N in each image) ( Figure 5). Using confocal microscopy, a distinctive accumulation in cytoplasmic vesicles was visible (marked with an arrow) ( Figure 5C,D). Therefore, the increased uptake of Roy (1) in cytoplasmic vesicles supported the finding of the higher antiproliferative/cytotoxic activity of this phytochemical ( Figure 5). Furthermore, a possible explanation for these results could be the fact that this compound may target the mitochondria and induce the mitochondriadependent intrinsic pathway of apoptosis. Further studies should be performed to unveil the exact mechanism of action of Roy (1).",196,63e510c537ff20fc75084577,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': None, 'CorpusId': '249723361', 'PubMed': '35744938', 'DOI': '10.3390/molecules27123813', 'PubMedCentral': '9230782'}",https://www.semanticscholar.org/paper/2d117d4d845d989c658015f6bc61e1e369129866,Phytochemical Study and Antiglioblastoma Activity Assessment of Plectranthus hadiensis (Forssk.) Schweinf. ex Sprenger var. hadiensis Stems,"[{'authorId': '1441361978', 'name': 'E. Domínguez-Martín'}, {'authorId': '1459862568', 'name': 'Mariana Magalhães'}, {'authorId': '1401639012', 'name': 'A. Díaz-Lanza'}, {'authorId': '1753230188', 'name': 'Mário P. Marques'}, {'authorId': '94410448', 'name': 'Salvatore Princiotto'}, {'authorId': '152672349', 'name': 'Ana M. Gómez'}, {'authorId': '3131602', 'name': 'T. Efferth'}, {'authorId': '24462572', 'name': 'C. Cabral'}, {'authorId': '4454051', 'name': 'P. Rijo'}]",Molecules,91b19bbf-b6f0-46c2-bbec-6bcfb5463d4d,2022.0,58,1,0,False,"[{'category': 'Chemistry', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2022-06-01,"{'name': 'Molecules', 'pages': None, 'volume': '27'}",2023-01-24T19:01:58.957Z,Chemistry,11.26924,12.638109,34,249723361_13/45_1,0.289,-0.4284586529217851,4.028282578024273
2839,202192488,6/8,1.0,"Figure 2 .
2b and p values along the Futagawa-Hinagu FZ. (a) Δb = b post − b pre as a function of latitude. The number for each **data** point corresponds to the region number shown in d. Dashed line represents Δb = 0. Yellow and red stars show latitudes of epicenters of mainshock and M6.5-class foreshocks, respectively; open circles and squares indicate M5-class aftershocks and foreshocks, respectively, along the Futagawa-Hinagu FZ. Differences in b in inset of Figure 1b correspond to Δb for Region 6. (b) log P b for Δb in a. Dashed and dotted lines indicate log P b = −1.3 and −2.6, respectively. (c) p values (circles) with their uncertainties (vertical bars) for different lower-cutoff magnitudes as a function of latitude. Open circles show p values obtained based on N ≤ 20 earthquakes. Dashed line represents p = 1. The p value of M ≥ 3 was not plotted for Region 9 because the model-fitting analysis did not converge. (d) Map showing Regions 1-9 (red rectangles). Region 6 corresponds to the region shown in Figures 1a and 1b. FZ = fault zone.
",185,63e5124e4399f066d82ad34e,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2968316962', 'CorpusId': '202192488', 'PubMed': None, 'DOI': '10.1029/2019GL083463', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/91c73b287887098c73e2e27c8d1d870b5edc1385,Changes in Seismicity Pattern Due to the 2016 Kumamoto Earthquakes Identify a Highly Stressed Area on the Hinagu Fault Zone,"[{'authorId': '152710733', 'name': 'K. Nanjo'}, {'authorId': '4037826', 'name': 'J. Izutsu'}, {'authorId': '5662514', 'name': 'Y. Orihara'}, {'authorId': '108444270', 'name': 'M. Kamogawa'}, {'authorId': '3183084', 'name': 'T. Nagao'}]",Geophysical Research Letters,8d7867f3-aa72-437e-9ed9-c11efe95151b,2019.0,53,9,0,True,"[{'category': 'Geology', 'source': 's2-fos-model'}, {'category': 'Geology', 'source': 'external'}]",,2019-08-23,"{'name': 'Geophysical Research Letters', 'pages': '9489 - 9496', 'volume': '46'}",2022-12-18T23:17:56.584Z,Geology,9.605173,7.4729733,28,202192488_6/8_1,0.75,-2.0925256529217844,-1.1368531219757276
2845,280802,10/21,1.0,"To further determine that WNV-induced cell death is by apoptosis, we conducted TUNEL assay to detect DNA fragmentation, a hallmark of apoptosis. As shown in Figure 1C, very few TUNEL-positive cells were detected in mock-infected cells whereas at day 2 after WNV infection approximately 25% cells were TUNEL positive. Consistent with previously published studies, our **data** provides further support that apoptosis is the main mechanism by which WNV triggers neurotoxicity [9,11,34].",71,63e532d4e3b4cffd8b66e6be,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2128660481', 'CorpusId': '280802', 'PubMed': '21034511', 'DOI': '10.1186/1742-2094-7-73', 'PubMedCentral': '2984415'}",https://www.semanticscholar.org/paper/1852b73476e73690df52abea5b1863c31f3b2f92,Pro-inflammatory cytokines derived from West Nile virus (WNV)-infected SK-N-SH cells mediate neuroinflammatory markers and neuronal death,"[{'authorId': '2157771995', 'name': 'Mukesh Kumar'}, {'authorId': '6383493', 'name': 'Saguna Verma'}, {'authorId': '77152470', 'name': 'V. Nerurkar'}]",Journal of Neuroinflammation,4ecebadc-4c32-4910-89da-65971659bf93,2010.0,92,102,4,True,"[{'category': 'Biology', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}, {'category': 'Biology', 'source': 'external'}]",['JournalArticle'],2010-10-31,"{'name': 'Journal of Neuroinflammation', 'pages': '73 - 73', 'volume': '7'}",2023-01-23T16:35:57.232Z,Biology,12.1503935,13.157529,34,280802_10/21_1,0.476,0.45269484707821483,4.547702578024273
2847,211566645,33/33,1.0,"The above-mentioned comprehensive study was conducted in order to understand the motivations and experiences of tourists visiting the Gallipoli Historical National Park. As the research was conducted on significant dates and in the context of a sample event as part of the research design, the **data** obtained are limited in terms of time and place and so generalizations are not possible. In addition, due to time constraints, focus group interviews with local and foreign tourists could not be conducted.",79,63e54da4d013a649c404e553,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '3109731308', 'CorpusId': '211566645', 'PubMed': None, 'DOI': '10.54055/ejtr.v24i.407', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/f12f72c9ced715e7d8ab506258f7f61678109d4c,Investigation of the Motivations and Experiences of Tourists Visiting the Gallipoli Peninsula as a Dark Tourism Destination,"[{'authorId': '117077068', 'name': 'Kadir Çakar'}]",European Journal of Tourism Research,b6fcafe7-f496-46b7-a06b-a349b938e18e,2020.0,150,14,1,False,"[{'category': 'Sociology', 'source': 's2-fos-model'}, {'category': 'Business', 'source': 's2-fos-model'}, {'category': 'Sociology', 'source': 'external'}]",,2020-03-01,"{'name': 'European Journal of Tourism Research', 'pages': None, 'volume': None}",2022-12-10T11:33:12.162Z,Sociology,14.387465,9.958485,16,211566645_33/33_1,1.0,2.6897663470782156,1.3486585780242724
2851,246493125,3/5,6.0,"Linking cloud effect with sensible heat flux. Sensible heat **data** were obtained from three independent sources: satellite estimate 4 , a Community Land Model version 5 simulation 75 , and 30 paired forest and non-forest flux sites 35 .",39,63e513564399f066d854e83a,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': None, 'CorpusId': '246493125', 'PubMed': '35115519', 'DOI': '10.1038/s41467-022-28161-7', 'PubMedCentral': '8813950'}",https://www.semanticscholar.org/paper/5eef310ffa8c4ede07547acf633efa915f2211fe,Contrasting impacts of forests on cloud cover based on satellite observations,"[{'authorId': '2115802209', 'name': 'Ruoxi Xu'}, {'authorId': '2152888063', 'name': 'Yan Li'}, {'authorId': '5118293', 'name': 'A. Teuling'}, {'authorId': '2111488489', 'name': 'Lei Zhao'}, {'authorId': '4077464', 'name': 'D. Spracklen'}, {'authorId': '1398485191', 'name': 'L. Garcia-Carreras'}, {'authorId': '122632909', 'name': 'Ronny Meier'}, {'authorId': '2146034855', 'name': 'Liang Chen'}, {'authorId': '2110767689', 'name': 'Youtong Zheng'}, {'authorId': '2139427050', 'name': 'Hui Lin'}, {'authorId': '2143692021', 'name': 'B. Fu'}]",Nature Communications,43b3f0f9-489a-4566-8164-02fafde3cd98,2022.0,82,15,1,False,"[{'category': 'Environmental Science', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2022-02-03,"{'name': 'Nature Communications', 'pages': None, 'volume': '13'}",2023-01-26T18:00:27.840Z,Environmental Science,11.417121,8.8745165,9,246493125_3/5_6,0.6,-0.28057765292178516,0.26469007802427313
2852,215725489,4/13,1.0,"The diet **data** used in this study was collected from a comprehensive search of the available literature, searching exclusively for bats present in Britain (B. barbastellus, E. serotinus, M. bechsteinii, M. brandtii, M. daubentonii, M. mystacinus, M. nattereri, N. leisleri, N. noctula, P. auritus, P. austriacus, P. nathusii, P. pipistrellus, P. pygmaeus, R. ferrumequinum, R. hipposideros, and M. alcathoe). Google Scholar and the Web of Knowledge databases were mined for published bat diets up to January 2016 (Scopus was not used as it does not index many papers older than 1970 [26]). The terms searched for using the Boolean ""AND"" were: ""Diet"", ""Food"", and ""Prey"", with ""Bat"", ""Chiroptera"", and the names of each of the species. In some cases, it was appropriate to exclude certain studies. Typically, this was due to the reporting of diets with only presence/absence data, as it was not possible to convert these to numerical **data** without the introduction of bias. Papers were also excluded if they did not detail diet break down, if they described controlled experiments (i.e. captive fed bats), if stable isotope analysis was used, or they did not use primary data.",189,63e52b4852b32d6125134bec,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '3016145487', 'CorpusId': '215725489', 'PubMed': '32271770', 'DOI': '10.1371/journal.pone.0230865', 'PubMedCentral': '7145103'}",https://www.semanticscholar.org/paper/d5d9e552bb1c71e80c820e6e4d4530becd8fbde0,Guano morphology has the potential to inform conservation strategies in British bats,"[{'authorId': '39728164', 'name': 'Roselyn L. Ware'}, {'authorId': '4195234', 'name': 'B. Garrod'}, {'authorId': '120611365', 'name': 'H. Macdonald'}, {'authorId': '2357792', 'name': 'R. Allaby'}]",PLoS ONE,0aed7a40-85f3-4c66-9e1b-c1556c57001b,2020.0,35,3,0,True,"[{'category': 'Environmental Science', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}, {'category': 'Biology', 'source': 'external'}]","['JournalArticle', 'Review']",2020-04-09,"{'name': 'PLoS ONE', 'pages': None, 'volume': '15'}",2023-01-17T14:28:50.847Z,Environmental Science,13.957308,11.258332,16,215725489_4/13_1,0.308,2.2596093470782144,2.648505578024272
2853,221825477,11/17,1.0,"Expanding funding mechanisms is essential to support diverse team science efforts [29]. Under represented groups have been reported to receive less support for research funding [13]. Also, the research funds that are provided are more likely to be limited to research topics that pertain to health disparities, disease prevention and intervention, socioeconomic factors, healthcare, lifestyle, psychosocial, adolescence, and risk management [26]. Specifically, funding was less likely to be awarded if these terms were used in comparison with studies that focused on topics linked to neuron, corneal, cell, and iron [26]. Several funding sources were discussed at the conference. Crowdfunding mechanisms are emerging funding opportunities that bring flexibility to support innovative scientific efforts while promoting a platform that bridges investigators and donors; the American Brain Foundation (ABF) Crowdfunding Grant Mechanism (https ://www. ameri canbr ainfo undat ion.org/proje cts/) is the first neuroscience crowdfunding platform and has received nearly 150 donations and funded 8 projects (as of 2019). The National Institute of Health (NIH) Strategies to Innovate Emergency Care Research Network (SIREN) [30] represents a new network established in 2017 with 11 regional centers and 50 satellite research sites, aimed to develop acute neurological emergency research across the disciplines of Neurology, Neurosurgery, Emergency Medicine and Critical Care, and leverage this infrastructure to support multicenter randomized clinical trials (RCT). This multidisciplinary approach to clinical trials in the study of status epilepticus [31,32] and stroke [33][34][35]  Further, efforts in harmonizing **data** collection in future trials of acute brain injuries, including curated multiple parametric and imaging **data** repositories, are urgently needed to facilitate subsequent **data** analyses and cohort discovery across populations.",267,63e5357a2b2577cbfa61077f,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '3087399911', 'CorpusId': '221825477', 'PubMed': '32959201', 'DOI': '10.1007/s12028-020-01085-0', 'PubMedCentral': '7736003'}",https://www.semanticscholar.org/paper/5d84d6d9d3a675bc1e61b3b3f33c2471558a8fd0,Proceedings from the Neurotherapeutics Symposium on Neurological Emergencies: Shaping the Future of Neurocritical Care,"[{'authorId': '40629805', 'name': 'A. Simpkins'}, {'authorId': '1866731', 'name': 'K. Busl'}, {'authorId': '35109512', 'name': 'E. Amorim'}, {'authorId': '1402214019', 'name': 'Carolina Barnett-Tapia'}, {'authorId': '2550815', 'name': 'M. Cervenka'}, {'authorId': '50761855', 'name': 'M. Dhakar'}, {'authorId': '2330694', 'name': 'M. Etherton'}, {'authorId': '48275781', 'name': 'Celia Fung'}, {'authorId': '145379468', 'name': 'R. Griggs'}, {'authorId': '2546853', 'name': 'R. Holloway'}, {'authorId': '49509895', 'name': 'A. Kelly'}, {'authorId': '1932231123', 'name': 'I. Khan'}, {'authorId': '3614696', 'name': 'K. Lizarraga'}, {'authorId': '2192722559', 'name': 'Hannah G. Madagan'}, {'authorId': '22255010', 'name': 'Chidinma L. Onweni'}, {'authorId': '48786691', 'name': 'H. Mestre'}, {'authorId': '2766717', 'name': 'A. Rabinstein'}, {'authorId': '49980002', 'name': 'C. Rubinos'}, {'authorId': '1403920505', 'name': 'Dawling A. Dionisio-Santos'}, {'authorId': '5215108', 'name': 'Teddy S Youn'}, {'authorId': '3671231', 'name': 'Lisa H. Merck'}, {'authorId': '2682684', 'name': 'C. Maciel'}, {'authorId': None, 'name': 'Edilberto Carolina Jeremy Katharina M. Mackenzie Jan Monica  Amorim Barnett-Tapia Brown Busl Cervenka Claassen '}, {'authorId': '35109512', 'name': 'E. Amorim'}, {'authorId': '1402214019', 'name': 'Carolina Barnett-Tapia'}, {'authorId': '2118293019', 'name': 'Jeremy Brown'}, {'authorId': '1866731', 'name': 'K. Busl'}, {'authorId': '2550815', 'name': 'M. Cervenka'}, {'authorId': '144258736', 'name': 'J. Claassen'}, {'authorId': '50761855', 'name': 'M. Dhakar'}, {'authorId': '5036252', 'name': 'Layne Dylla'}, {'authorId': '5563233', 'name': 'Marie-Carmelle Elie'}, {'authorId': '2330694', 'name': 'M. Etherton'}, {'authorId': '2075116223', 'name': 'K. Fiscella'}, {'authorId': '4371386', 'name': 'B. Foreman'}, {'authorId': '48261228', 'name': 'P. Forgacs'}, {'authorId': '8892179', 'name': 'R. Griggs'}, {'authorId': '3414995', 'name': 'M. Halterman'}, {'authorId': '6783032', 'name': 'A. Harriott'}, {'authorId': '2168446186', 'name': 'L. Hirsch'}, {'authorId': '3377043', 'name': 'S. Hocker'}, {'authorId': '2129473631', 'name': 'Robert Holloway'}, {'authorId': '1958256417', 'name': 'Rebecca Jules'}, {'authorId': '49509895', 'name': 'A. Kelly'}, {'authorId': '2073253317', 'name': 'D. Lackland'}, {'authorId': '1396653858', 'name': 'M. Lerario'}, {'authorId': '3614696', 'name': 'K. Lizarraga'}, {'authorId': '2682684', 'name': 'C. Maciel'}, {'authorId': '3671231', 'name': 'Lisa H. Merck'}, {'authorId': '2192723644', 'name': 'Gordon Mitchell'}, {'authorId': '5609022', 'name': 'Laura B. Ngwenya'}, {'authorId': '144896492', 'name': 'R. Nogueira'}, {'authorId': '3603448', 'name': 'Clifford A Pierre'}, {'authorId': '47148431', 'name': 'J. Provencio'}, {'authorId': '2192721915', 'name': 'Alejandro A. Rabenstein'}, {'authorId': '33359675', 'name': 'Debra E. Roberts'}, {'authorId': '49980002', 'name': 'C. Rubinos'}, {'authorId': '145365018', 'name': 'E. Scharf'}, {'authorId': '144866287', 'name': 'K. Sheth'}, {'authorId': '40629805', 'name': 'A. Simpkins'}, {'authorId': '2173070833', 'name': 'Cleopatra Thurman'}, {'authorId': '31440460', 'name': 'L. Ullrich'}, {'authorId': '47288926', 'name': 'C. Zammit'}]",Neurocritical Care,9d7faca1-3c32-43f3-8021-8754cee54d2e,2020.0,90,1,0,True,"[{'category': 'Psychology', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2020-09-21,"{'name': 'Neurocritical Care', 'pages': '636 - 645', 'volume': '33'}",2022-11-30T17:27:28.150Z,Psychology,11.444501,10.063769,22,221825477_11/17_1,0.647,-0.2531976529217843,1.4539425780242734
2859,52279571,3/19,1.0,"It is useful to consider migration to the UK from the perspective of transnationalism, defined as ""the process by which immigrants forge and sustain multi-stranded social relations that link together their societies of origin and settlement"" 37 . From the 1920s until recently, migration research has tended to focus on the incorporation of migrants in their destination country rather than continued ties with their country of origin. However, since the 1990s, ""the transnational turn"" has provided ""a new analytic optic"" 38 . From this perspective, given that migrants maintain ties across the borders of nation-states, return visits to their country of origin and overseas visitors to the UK may result in increased exposure to M.tb. Where **data** was available, 17.2% of TB cases in 2016 in England had travelled outside the UK (excluding Western Europe, US, Canada, New Zealand and Australia) in the two years before diagnosis, and 7.3% had received an overseas visitor. 23.3% of non-UK born cases had travelled outside the UK in 2016 compared with only 4.7% of UK born cases 14 . Such movements are increasing as globalisation leads to the intensification of international interconnectedness: in the UK, travel to visit family and friends abroad increased by 67% between 1998 and 2007 39 . In 2007, UK residents made nearly 900,000 trips to the ISC for the purpose of visiting friends and family 39 .",229,63e54bf9d013a649c4c65bcc,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2797955530', 'CorpusId': '52279571', 'PubMed': '30210785', 'DOI': '10.12688/f1000research.14476.2', 'PubMedCentral': '6107974'}",https://www.semanticscholar.org/paper/e888f6649d9783676e98549f902d135726ac06cd,Factors influencing the higher incidence of tuberculosis among migrants and ethnic minorities in the UK,"[{'authorId': '46475575', 'name': 'S. Hayward'}, {'authorId': '3505709', 'name': 'R. Harding'}, {'authorId': '5756843', 'name': 'H. McShane'}, {'authorId': '144705607', 'name': 'R. Tanner'}]",F1000Research,dc95b805-f39c-43dd-bf0f-500edd72da12,2018.0,227,7,0,True,"[{'category': 'Medicine', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}]","['Review', 'JournalArticle']",2018-04-13,"{'name': 'F1000Research', 'pages': None, 'volume': '7'}",2023-01-25T06:04:21.851Z,Medicine,11.442874,10.201487,-1,52279571_3/19_1,0.158,-0.25482465292178524,1.591660578024273
2861,119479526,7/29,1.0,"These parameters are typically obtained through a regression of experimental or computational information for a specific quantity. Sometimes all available **data** sets are leveraged by converting them to a common quantity. Conversions between quantities may be performed by direct differentiation and integration of the raw quantities or by first fitting models to the **data** followed by differentiation or integration. Unfortunately, such conversions are subject to unavoidable errors.",67,63e51dc98296e79cfbd92e04,"{'ACL': None, 'DBLP': None, 'ArXiv': '1809.07365', 'MAG': '2951794080', 'CorpusId': '119479526', 'PubMed': None, 'DOI': '10.1016/J.IJENGSCI.2019.05.011', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/6a055a161100858099e07363a299f6a92dbe6d9b,Bayesian strategies for uncertainty quantification of the thermodynamic properties of materials,"[{'authorId': '102768252', 'name': 'Noah H. Paulson'}, {'authorId': '49430957', 'name': 'E. Jennings'}, {'authorId': '145031919', 'name': 'M. Stan'}]",International Journal of Engineering Science,02d10b3a-d2f6-4c55-bf63-52e48d0f43d2,2018.0,74,24,1,True,"[{'category': 'Materials Science', 'source': 's2-fos-model'}, {'category': 'Computer Science', 'source': 'external'}, {'category': 'Physics', 'source': 'external'}, {'category': 'Materials Science', 'source': 'external'}]",,2018-09-19,"{'name': 'International Journal of Engineering Science', 'pages': None, 'volume': None}",2023-01-04T16:02:26.521Z,Materials Science,12.265592,5.617403,30,119479526_7/29_1,0.241,0.5678933470782148,-2.992423421975727
2864,52141668,6/16,1.0,"Using the three classifiers, we obtained the best result using Random Forest with 80.29% accuracy and 74.12% for F-measure as can be seen in Table  2. The imbalanced dataset made most of the **data** to be classified into the majority class, which is the   In order to handle the imbalance **data** problem, we also try to apply two resampling techniques, Synthetic Minority Over-sampling Technique (SMOTE) for increasing the minority classes and Random Under-sampling (RUS) for decreasing the majority classes in training data. By applying the two resampling techniques, we manage to increase the ability of the classifiers in detecting deception. However, it also decreases the ability in detecting truth as well. This causes the F-measure score for each classifier to decrease as can be seen in Table  3.",132,63e51c0234bf00579f8fd1fb,"{'ACL': 'Y17-1022', 'DBLP': 'conf/paclic/WarnitaL17', 'ArXiv': None, 'MAG': '2888839285', 'CorpusId': '52141668', 'PubMed': None, 'DOI': None, 'PubMedCentral': None}",https://www.semanticscholar.org/paper/0aa1bf0867211644a7868aa512eb7f0ee6416a9a,Identifying Deception in Indonesian Transcribed Interviews through Lexical-based Approach,"[{'authorId': '40895843', 'name': 'Tifani Warnita'}, {'authorId': '3161999', 'name': 'D. Lestari'}]","Pacific Asia Conference on Language, Information and Computation",63eb9f8a-e9a8-43fb-a0f1-bdf78525349d,2017.0,18,1,0,False,"[{'category': 'Linguistics', 'source': 's2-fos-model'}, {'category': 'Psychology', 'source': 'external'}, {'category': 'Computer Science', 'source': 'external'}]",['JournalArticle'],2017-11-01,"{'name': None, 'pages': '148-154', 'volume': None}",2023-01-23T10:44:05.254Z,Linguistics,11.620133,7.120761,18,52141668_6/16_1,0.375,-0.07756565292178585,-1.4890654219757273
2865,85554746,11/19,2.0,"The main challenges for the implementation of a consolidated RI for GHG observations across the vast territory of the African continent in the long-term will be the sustainable development of local capacity, the basic infrastructure assurance (e.g. energy supply) and the concept adaptation of already existing RIs in Europe or North America (e.g. ICOS, NEON) to Africa. However, the long-term success of this RI will ultimately rely on its sustained funding. The benefits of a future GHG observation RI in Africa stem from both scientific and socio-economical dimensions. On one hand, standardised in situ observations will contribute to the reduction of uncertainty associated with African and global GHG budgets, and in model development and validation while complementing existing global RIs. On the other hand, the resulting **data** will be crucial to support the design of early-warning systems as well as suitable mitigation and adaptation strategies that would contribute to food, nutrition and economic security for African populations, which in turn could provide financial incentives in the context of the global Environmental Carbon Market (UNFCCC). Furthermore, this RI will serve the international policy commitment of UNFCCC and the EU to support developing countries towards the accomplishment of their National Determined Contributions under the Paris Climate Agreement (COP21) and the achievement of the Sustainable Development Goals.",214,63e52d3597d1635b03066085,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2883570154', 'CorpusId': '85554746', 'PubMed': None, 'DOI': '10.1088/1748-9326/aad66c', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/1f65e307d6e4149d7021c97b6f19162e87cffd81,Towards a feasible and representative pan-African research infrastructure network for GHG observations,"[{'authorId': '1402998626', 'name': 'A. López-Ballesteros'}, {'authorId': '153306191', 'name': 'Johannes Beck'}, {'authorId': '9912104', 'name': 'A. Bombelli'}, {'authorId': '5447836', 'name': 'E. Grieco'}, {'authorId': '104775410', 'name': 'E. Lorencová'}, {'authorId': '4990733', 'name': 'L. Merbold'}, {'authorId': '144303528', 'name': 'C. Brümmer'}, {'authorId': '40635934', 'name': 'W. Hugo'}, {'authorId': '2566131', 'name': 'R. Scholes'}, {'authorId': '6598360', 'name': 'D. Vačkář'}, {'authorId': '2078178', 'name': 'A. Vermeulen'}, {'authorId': '144393712', 'name': 'M. Acosta'}, {'authorId': '1398216530', 'name': 'K. Butterbach‐Bahl'}, {'authorId': '1989686', 'name': 'J. Helmschrot'}, {'authorId': '2157218515', 'name': 'Dong-Gill Kim'}, {'authorId': '1946290605', 'name': 'MICHAEL B. Jones'}, {'authorId': '1405203729', 'name': 'Veronika Jorch'}, {'authorId': '5116482', 'name': 'M. Pavelka'}, {'authorId': '89882761', 'name': 'I. Skjelvan'}, {'authorId': '120289329', 'name': 'M. Saunders'}]",Environmental Research Letters,373ee421-9890-40bc-87d7-59518033a715,2018.0,84,21,0,False,"[{'category': 'Environmental Science', 'source': 's2-fos-model'}, {'category': 'Physics', 'source': 'external'}, {'category': 'Business', 'source': 'external'}]",,2018-08-14,"{'name': 'Environmental Research Letters', 'pages': None, 'volume': '13'}",2022-12-20T07:29:18.429Z,Environmental Science,12.195186,8.400333,-1,85554746_11/19_2,0.579,0.4974873470782146,-0.2094934219757274
2866,117119864,68/83,3.0,"Resonant ARPES reveals that parts of the FS show easily observable 4f weight at 120K. As presented in Ref. [18] this 4f weight is found in k-space in the vicinity of the low mass parts of the FS, the small hole pockets around Z and the small electron pocket around Γ. The angle integrated 4f spectrum at and above TK obtained directly [23] or by k-summing the resonant ARPES spectra [83] has the gener al appearance of the impurity-model spectra of Figs. 2 and 3. Although this finding may be plausible in view of the general theoretical correlation of smaller mass, larger energy scale and larger spectral weight, there is presently no spectral theory of t he Anderson lattice capable of providing insight into ARPES **data** at this level of detail. The so called ""LDA + DMFT"" theory discussed in section 5.2 below is promising for further analysis of such **data** for systems where the Fermi surface is well described by the LDA.",163,63e53d2e4d1527b9f5adad13,"{'ACL': None, 'DBLP': None, 'ArXiv': 'cond-mat/0211098', 'MAG': '3099430081', 'CorpusId': '117119864', 'PubMed': None, 'DOI': '10.1016/S0038-1098(02)00425-8', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/2d23e7f124d8de59e003170e4aad85c75a37a763,Isakson Prize talk: Quasi-particles and their absence in photoemission spectroscopy,"[{'authorId': '152236050', 'name': 'J. Allen'}]",,,2002.0,145,21,0,True,"[{'category': 'Physics', 'source': 's2-fos-model'}, {'category': 'Physics', 'source': 'external'}]",['Review'],2002-09-01,"{'name': '', 'pages': None, 'volume': ''}",2022-12-16T08:29:10.673Z,Physics,8.491429,-0.14772631,2,117119864_68/83_3,0.819,-3.206269652921785,-8.757552731975727
