,corpusid,section,subsection,text,wc,_id,externalids,url,title,authors,venue,publicationvenueid,year,referencecount,citationcount,influentialcitationcount,isopenaccess,s2fieldsofstudy,publicationtypes,publicationdate,journal,updated,field,x,y,labels,corpusid_unique,section_pos_in_pct,x_centered,y_centered
236,19033986,22/28,1.0,"Fig.
Fig. 5 shows the χ 2 as function of the DM mass for various DM annihilation (left) or DM decay (right) modes. We find that, independently of the non-observation of an excess in thē p PAMELA data, only some leptonic modes can reproduce all data. Here HESS observations play a key role demanding that the e ± excess terminates in a sharper way than what typical of non-leptonic channels, irrespectively of the DM density profile. DM heavier than 10 TeV that annihilates or decays into light quarks still provides a reasonable fit to PAMELA and FERMI data, if fitted conservatively. However it is disfavored by the HESS e + + e − data, and presumably the photon **data** as well ( in the annihilating case). The only spectral feature that can allow one to discriminate the various modes lies at the high end of the spectrum between 1 and 3 TeV, where we only have the electron HESS **data** which is less precise than the FERMI data. The leptonic channels can be ordered according to the sharpness of their end-point:
",180,63e5235c0b345d4248f0ec65,"{'ACL': None, 'DBLP': None, 'ArXiv': '0905.0480', 'MAG': '1778759345', 'CorpusId': '19033986', 'PubMed': None, 'DOI': '10.1016/j.nuclphysb.2010.01.012', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/465d42d8efd9ee5ae6f1cb2f98cb858683a6fca3,Dark Matter Interpretations of the Electron/Positron Excesses after FERMI,"[{'authorId': '47373663', 'name': 'P. Meade'}, {'authorId': None, 'name': 'Michele Papucci'}, {'authorId': '9569713', 'name': 'A. Strumia'}, {'authorId': '6665198', 'name': 'T. Volansky'}]",,,2009.0,99,193,8,True,"[{'category': 'Physics', 'source': 's2-fos-model'}, {'category': 'Physics', 'source': 'external'}]",,2009-05-05,"{'name': 'Nuclear Physics', 'pages': None, 'volume': ''}",2023-01-27T23:42:17.695Z,Physics,7.4938254,7.097529,-1,19033986_22/28_1,0.786,-4.203873252921785,-1.5122974219757275
240,246337567,3/70,3.0,"LD interlinks are also known as typed links and the linking property used to describe the relationship between two URIs is known as a link-type (Neubauer 2017). Identity Links are a specific kind of typed-link where the subject and object URI refer to the same entity (Papaleo et al. 2014). Identity links are typically expressed using the owl:sameAs property, from the Web Ontology Language 2 (OWL), and the process of creating these links is referred to as instance matching. The most common type of cross-dataset interlink on the SW are owl:sameAs links (Paris et al. 2019). This property has strict semantics and should only be used where two things are identical and share the same properties (McGuinness and van Harmelen 2004). However, these strict semantics are not always followed leading to the inference of inaccurate **data** and reducing **data** quality (De Melo 2013;Halpin et al. 2010;Jaffri et al. 2008;Paris 2018;Raad et al. 2018). These inaccuracies could be reduced by employing Relationship Links-another kind of typed link used to point to related entities in other datasets (Heath and Bizer 2011). Unlike identity links, relationship links do not have to point to exactly the same thing and can thus be used to provide background knowledge and context for an entity.",208,63e517f3e572c3e23073b2f1,"{'ACL': None, 'DBLP': 'journals/ais/McKennaDO22', 'ArXiv': None, 'MAG': None, 'CorpusId': '246337567', 'PubMed': None, 'DOI': '10.1007/s00146-021-01373-z', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/aaf5431f3fc63b1e8d6884bc400bdfd6b868c113,"Using Linked Data to create provenance-rich metadata interlinks: the design and evaluation of the NAISC-L interlinking framework for libraries, archives and museums","[{'authorId': '35090172', 'name': 'Lucy McKenna'}, {'authorId': '2217868', 'name': 'C. Debruyne'}, {'authorId': '1396733252', 'name': 'D. O’Sullivan'}]",Ai & Society,fa373f62-4acc-47e8-b0b8-0ca4cd4394e6,2022.0,79,0,0,False,"[{'category': 'Computer Science', 'source': 's2-fos-model'}, {'category': 'Computer Science', 'source': 'external'}]",['JournalArticle'],2022-01-25,"{'name': 'AI & SOCIETY', 'pages': '921 - 947', 'volume': '37'}",2023-01-27T00:28:37.686Z,Computer Science,13.813574,7.7190213,-1,246337567_3/70_3,0.043,2.115875347078214,-0.8908051219757276
249,64369813,14/20,1.0,"The participants were acquainted with each other without knowing each other well, which meant that they could give each other more perspectives on the topics and, as the interaction was dynamic, openly discuss the questions [35]. Focus group discussions obviously provide rich **data** and are an appropriate method for collective insight [29]; the occupational therapists in this study interacted and built upon each other's experiences and interpretations. However, having smaller focus groups can also be seen as advantageous because a group with fewer participants is easier for an inexperienced moderator to handle, and the participants will be easier to distinguish in the audio recordings [29]. The low number of participants also allowed everyone to make their opinion heard and ensured good group dynamics. There is always a risk that the credibility of a qualitative study is threatened when using an inexperienced moderator [28]; inexperience may affect the moderator's ability to ask follow-up questions and stimulate the discussion [29]. Nevertheless, the credibility was strengthened by the fact that the moderator used predetermined questions to ensure that several perspectives on the topic were discussed and asked follow-up questions to confirm that the participants' statements had been understood correctly. Furthermore, the moderator and the observer met directly after each focus group to ensure that they had interpreted the discussions in the same way. The subject of the discussions also stimulated the participants to be active, which meant that the discussions went well; however, other perspectives may have existed but been overlooked in the discussions. The credibility of the study was strengthened by the inclusion of participants with relevant experience, some having worked many years in palliative care, and by the fact that all the focus group discussions took place within one week. We cannot exclude the risk that the moderator influenced the participants or that some participants at times steered the discussions. There is also a risk that the participants interpreted the moderator's questions in different ways or that they wanted to give the ""correct answer"" [29]. For this reason, the moderator pointed out to the participants at the beginning that there were no right or wrong answers and that all experiences were equally important. The moderator's role also allowed participants to associate freely beyond the predetermined discussion questions and the other participants' statements, which enriched the discussions.",385,63e54f815728175ba31cc824,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2921233624', 'CorpusId': '64369813', 'PubMed': '30732615', 'DOI': '10.1186/s12904-019-0394-9', 'PubMedCentral': '6367774'}",https://www.semanticscholar.org/paper/8cfdd574038beee8ad0e7d1b3a6addef4f5cea38,Enabling activity in palliative care: focus groups among occupational therapists,"[{'authorId': '2105153031', 'name': 'Sofia Tavemark'}, {'authorId': '3339008', 'name': 'L. Hermansson'}, {'authorId': '2507496', 'name': 'K. Blomberg'}]",BMC Palliative Care,8e4fbd94-da0f-45d1-ac80-d6c93d7988ef,2019.0,36,11,0,True,"[{'category': 'Psychology', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 's2-fos-model'}, {'category': 'Psychology', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2019-02-07,"{'name': 'BMC Palliative Care', 'pages': None, 'volume': '18'}",2022-12-12T10:25:18.878Z,Psychology,11.067851,10.31191,24,64369813_14/20_1,0.7,-0.6298476529217858,1.702083578024272
252,207778550,4/48,1.0,"While the mathematical methods (algorithms and formulas) used in conventional metrology for establishing best values and uncertainties are similar to those used for nuclear **data** evaluation work, e.g., as discussed in Sect. II, and they are both based on discerning properties of underlying probability distributions, the conceptual underpinnings of the work is quite different in these two fields. Conventional metrology, for the most part, assumes that the statistical properties of **data** sets are to be based entirely on objective observations, in particular on sufficiently many observations, under tightly controlled conditions, so that the populations from which the statistical samples are drawn can be assumed to be stable and the usual rules of statistics to be fully applicable. Adherence to the requirement of fulfilling such conditions is an approach often labeled as Frequentist. On the other hand, nuclear **data** evaluators rarely have the luxury of enjoying such ideal conditions. They must rely on databases that may involve both observational and theoretical input information as well as limited sample sizes, incompleteness, and indirect information. This real world situation in **data** evaluation is consistent with a conceptual approach to statistics known as Bayesian, i.e., one where the worth and quality of available information is assessed in terms of perceived degrees of confidence.",209,63e533d82b2577cbfa2bc706,"{'ACL': None, 'DBLP': None, 'ArXiv': '1911.01825', 'MAG': '2987753978', 'CorpusId': '207778550', 'PubMed': None, 'DOI': '10.1016/j.nds.2019.12.004', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/27ed0dbd95afb891c49e1426918dadfea64b6bd0,Unrecognized Sources of Uncertainties (USU) in Experimental Nuclear Data,"[{'authorId': '121352917', 'name': 'R. Capote'}, {'authorId': '4730054', 'name': 'S. Badikov'}, {'authorId': '38992078', 'name': 'A. Carlson'}, {'authorId': '145368093', 'name': 'I. Durán'}, {'authorId': '2599254', 'name': 'F. Gunsing'}, {'authorId': '70362616', 'name': 'D. Neudecker'}, {'authorId': '20451793', 'name': 'V. Pronyaev'}, {'authorId': '9454311', 'name': 'P. Schillebeeckx'}, {'authorId': '88921671', 'name': 'G. Schnabel'}, {'authorId': '152798104', 'name': 'D. Smith'}, {'authorId': '136997973', 'name': 'A. Wallner'}]",Nuclear Data Sheets,1a624d3a-7238-4368-b208-cdebb1e8ccc8,2019.0,139,18,1,True,"[{'category': 'Environmental Science', 'source': 's2-fos-model'}, {'category': 'Physics', 'source': 'external'}, {'category': 'Computer Science', 'source': 'external'}]",,2019-11-02,"{'name': 'Nuclear Data Sheets', 'pages': None, 'volume': None}",2023-01-27T17:13:24.235Z,Environmental Science,9.900688,5.6273146,-1,207778550_4/48_1,0.083,-1.7970106529217844,-2.982511821975727
253,246165803,26/45,3.0,"During the **data** acquisition process, the vehicle did not experience unevenness with great height differences, nor did it pass through tunnels, bridges, traffic lights, or other typical situations for a city road. Thus, this limited its ability to differentiate common cases of healthy streets and anomalies such as bumps, potholes, or any other type. Therefore, it is necessary to include all kinds of daily situations that do not represent a problem for the road in the training.",77,63e5393b25bd26f5e7600036,"{'ACL': None, 'DBLP': 'journals/sensors/Bustamante-Bello22', 'ArXiv': None, 'MAG': None, 'CorpusId': '246165803', 'PubMed': '35062417', 'DOI': '10.3390/s22020456', 'PubMedCentral': '8781838'}",https://www.semanticscholar.org/paper/35df04d4c05fefcba63fc0c0631351fde9d521dd,Visualizing Street Pavement Anomalies through Fog Computing V2I Networks and Machine Learning,"[{'authorId': '1403868298', 'name': 'Rogelio Bustamante-Bello'}, {'authorId': '1419245603', 'name': 'Alec Garcia-Barba'}, {'authorId': '2150805531', 'name': 'Luis A. Arce-Saenz'}, {'authorId': '1399712171', 'name': 'Luis A. Curiel-Ramirez'}, {'authorId': '46206278', 'name': 'Javier Izquierdo Reyes'}, {'authorId': '1409118051', 'name': 'R. Ramírez-Mendoza'}]",Italian National Conference on Sensors,3dbf084c-ef47-4b74-9919-047b40704538,2022.0,44,4,0,False,"[{'category': 'Computer Science', 'source': 's2-fos-model'}, {'category': 'Computer Science', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2022-01-01,"{'name': 'Sensors (Basel, Switzerland)', 'pages': None, 'volume': '22'}",2023-01-27T06:14:36.943Z,Computer Science,11.8722725,7.42818,18,246165803_26/45_3,0.578,0.17457384707821433,-1.181646421975727
254,119313773,3/21,1.0,"The detectability of breakdown of linear response is linked to the amount of available data. As N → ∞, a breakdown will always become detectable at any specified significance level α. Conversely, if the mismatch Eq between the true response of the dynamical system and the linear response is too small and there is an insufficient amount of **data** available, the actual response will be swamped by the sampling noise, and one will not be able to detect the breakdown of linear response with a reasonable significance level.",88,63e549192dc4912ed856fb94,"{'ACL': None, 'DBLP': None, 'ArXiv': '1601.03112', 'MAG': '2234831781', 'CorpusId': '119313773', 'PubMed': None, 'DOI': '10.1016/j.physd.2016.05.010', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/e8c3ee46fbc2624fbf9d93b1ac1cb3209525a3e5,On spurious detection of linear response and misuse of the fluctuation–dissipation theorem in finite time series,"[{'authorId': '2376108', 'name': 'G. Gottwald'}, {'authorId': '103326742', 'name': 'Caroline L. Wormell'}, {'authorId': '49705360', 'name': 'J. Wouters'}]",,,2016.0,73,26,2,True,"[{'category': 'Mathematics', 'source': 's2-fos-model'}, {'category': 'Physics', 'source': 'external'}, {'category': 'Mathematics', 'source': 'external'}]",,2016-01-13,"{'name': 'Physica D: Nonlinear Phenomena', 'pages': '89-101', 'volume': '331'}",2023-01-19T08:44:58.090Z,Mathematics,9.940397,6.4045434,-1,119313773_3/21_1,0.143,-1.7573016529217842,-2.2052830219757276
257,17966235,21/35,1.0,"Efficient and intelligent network control are based on accurate and comprehensive network state information obtained by efficient measurement mechanisms. There already exist some work on the measurement of network state information. Ning et al. [130] considered the process of neighbor discovery in 60 GHz indoor wireless networks, and examine direct discovery and gossip-based discovery, from which the up-todate network topology or node location information can be obtained. Kim et al. [131] analyzed the directional neighbor discovery process based on the IEEE 802.15.3c standard. Park et al. [132] proposed a multi-band directional neighbor discovery scheme, where management procedures are carried out in the 2.4 GHz band with the omni-directional antennas while **data** transmissions are performed in the 60 GHz band with directional antennas, to reduce the neighbor discovery time and energy consumption. Chen et al. [   Reflection or NLOS transmission [80], [81], [82], [83], [84] PHY/MAC Relaying [34], [85], [86], [87], [89] MAC Multi-AP diversity [88] MAC multipath routing [90] Routing Fig. 8. Heterogeneous networks consisting of macrocells, microcells, WLANs, and picocells in the 60 GHz band forming training results among clients that can be established at the AP.",190,63e50c0a77aca944ce9f437e,"{'ACL': None, 'DBLP': 'journals/corr/NiuLJSV15', 'ArXiv': '1502.07228', 'MAG': '1511153158', 'CorpusId': '17966235', 'PubMed': None, 'DOI': None, 'PubMedCentral': None}",https://www.semanticscholar.org/paper/51bdf382498ad0e44837725ce3b1856cc041005a,A Survey of Millimeter Wave (mmWave) Communications for 5G: Opportunities and Challenges,"[{'authorId': '2056578130', 'name': 'Yong Niu'}, {'authorId': '39948674', 'name': 'Yong Li'}, {'authorId': '49953590', 'name': 'Depeng Jin'}, {'authorId': '145235479', 'name': 'L. Su'}, {'authorId': '1747034', 'name': 'A. Vasilakos'}]",ArXiv,,2015.0,143,205,16,False,"[{'category': 'Computer Science', 'source': 's2-fos-model'}, {'category': 'Computer Science', 'source': 'external'}]","['JournalArticle', 'Review']",2015-02-25,"{'name': 'ArXiv', 'pages': None, 'volume': 'abs/1502.07228'}",2023-01-28T07:43:37.941Z,Computer Science,13.512314,5.9091415,23,17966235_21/35_1,0.6,1.814615347078215,-2.7006849219757276
259,239039030,8/23,2.0,"The size of the uplink and downlink frames depends on the size of the input image and the number of detected objects in the image, respectively. Based on our preliminary experiments, we found that the size of the downlink frame is relatively small (i.e., M UL i M DL i ) than that of the uplink frame, indicating that the last term in (3) is negligible. In addition, d q,i can be treated as a constant based on the assumption that the object detection workloads are static and the edge server always operates at maximum performance. Therefore, the offloading delay D OFF i at the ith mobile edge device depends on the uplink **data** rates r U L i and the queueing delay d q,i incurred at the remote edge server. The queueing delay d q,i in (3) is obtained by the number of offloading requests stored in the queue of the edge server and the remaining time for the ongoing offloading service, which are unknown in advance. It implies that the queueing delay can be treated as a random variable with bounded support, that is, 0 ≤ d q,i ≤ (N OFF − 1)d OFF p , in which N OFF is the number of mobile edge devices offloading object detection workloads.",213,63e506e2a64b9c3ca0b4e61d,"{'ACL': None, 'DBLP': 'journals/access/YoonKYKK21', 'ArXiv': None, 'MAG': None, 'CorpusId': '239039030', 'PubMed': None, 'DOI': '10.1109/ACCESS.2021.3118731', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/bc52e4b1f14102f5785d647e31aa39ed77e11e83,Implementing Practical DNN-based Object Detection Offloading Decision for Maximizing Detection Performance of Mobile Edge Devices,"[{'authorId': '152503168', 'name': 'Giha Yoon'}, {'authorId': '9213716', 'name': 'Geunyong Kim'}, {'authorId': '152253351', 'name': 'Hark Yoo'}, {'authorId': '2152670654', 'name': 'Sung Chang Kim'}, {'authorId': '2461328', 'name': 'Ryangsoo Kim'}]",IEEE Access,2633f5b2-c15c-49fe-80f5-07523e770c26,2021.0,26,2,0,False,"[{'category': 'Computer Science', 'source': 's2-fos-model'}, {'category': 'Computer Science', 'source': 'external'}]",['JournalArticle'],,"{'name': 'IEEE Access', 'pages': '1-1', 'volume': 'PP'}",2023-01-27T01:05:36.492Z,Computer Science,13.570052,5.909872,23,239039030_8/23_2,0.348,1.8723533470782154,-2.699954421975727
260,236196766,15/47,2.0,"In addition to some of the visualization panels provided by Sigils, Cauldron offers also more than 50 different Kibana visualizations, and a summary of more than 40 metrics as charts produced with JavaScript, using **data** provided by a Django API that queries directly the Elasticsearch enriched indexes produced by GrimoireLab. The main view for a project in Cauldron (see Fig. 21) includes four of these visualizations, showing the extensibility of GrimoireLab, in this case to interface to external visualization services.",80,63e5568de95157eb65a2b2ad,"{'ACL': None, 'DBLP': 'journals/peerj-cs/DuenasCGFICG21', 'ArXiv': None, 'MAG': None, 'CorpusId': '236196766', 'PubMed': '34307858', 'DOI': '10.7717/peerj-cs.601', 'PubMedCentral': '8279145'}",https://www.semanticscholar.org/paper/7e383ddd9aaecc4c700f47ad824f4dfb711e5c14,GrimoireLab: A toolset for software development analytics,"[{'authorId': '144125116', 'name': 'Santiago Dueñas'}, {'authorId': '34820138', 'name': 'Valerio Cosentino'}, {'authorId': '1397826059', 'name': 'Jesus M. Gonzalez-Barahona'}, {'authorId': '2120374921', 'name': 'Alvaro del Castillo San Felix'}, {'authorId': '1384382015', 'name': 'Daniel Izquierdo-Cortazar'}, {'authorId': '2120340149', 'name': 'Luis Cañas-Díaz'}, {'authorId': '2120359686', 'name': 'Alberto Pérez García-Plaza'}]",PeerJ Computer Science,138e58fc-8643-41c2-a92c-068ea4f4c607,2021.0,76,10,0,False,"[{'category': 'Computer Science', 'source': 's2-fos-model'}, {'category': 'Computer Science', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2021-07-09,"{'name': 'PeerJ Computer Science', 'pages': None, 'volume': '7'}",2022-12-23T07:28:03.975Z,Computer Science,14.603652,7.420752,20,236196766_15/47_2,0.319,2.9059533470782153,-1.189074421975727
270,3640435,13/47,1.0,"A common criticism of neural networks is that they are hard to engineer, hence this section attempts to provide insights on how good MLP architectures may be designed for our problem, as well as intuition regarding the amount of training **data** necessary to achieve good performance. We used matrix multiplication for our analysis, but the same qualitative behavior was observed in convolutions. Table 2 shows the cross-validation MSE of several MLP architectures, as measured on a fixed set of 10, 000 data-points separate from the 200, 000 samples used for training. Unsurprisingly, deeper networks seem to perform much better than shallower one (given a fixed amount of parameters). The accuracy of the network can be adjusted by adding (moderately wider) layers, at the cost of longer training and higher runtime latency. We emphasize the importance of the logarithmic feature transformation exposed in the previous subsection, without which our system would converge to much worse solutions -if at all.  Figure 5 shows the evolution of our most accurate MLP's accuracy as the amount of training **data** available grows. As expected, collecting more **data** does not seem to provide much benefits beyond a certain point (150,000 samples for GEMM, or ∼ 6 hours of **data** collection).  ",207,63e5187de572c3e23087aadd,"{'ACL': None, 'DBLP': 'conf/sc/TilletC17', 'ArXiv': '1802.05371', 'MAG': '2964301839', 'CorpusId': '3640435', 'PubMed': None, 'DOI': '10.1145/3126908.3126939', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/96cf67af95aa27f0fd1da983491b3a66004d30ff,Input-Aware Auto-Tuning of Compute-Bound HPC Kernels,"[{'authorId': '2704719', 'name': 'Philippe Tillet'}, {'authorId': '2042941', 'name': 'D. Cox'}]","International Conference for High Performance Computing, Networking, Storage and Analysis",0c1420a4-aa9b-44f9-b264-ba3ac5c37050,2017.0,21,24,3,True,"[{'category': 'Computer Science', 'source': 's2-fos-model'}, {'category': 'Computer Science', 'source': 'external'}]","['JournalArticle', 'Book', 'Conference']",2017-11-12,"{'name': 'SC17: International Conference for High Performance Computing, Networking, Storage and Analysis', 'pages': '1-12', 'volume': None}",2023-01-19T14:49:48.665Z,Computer Science,11.7102375,7.219864,18,3640435_13/47_1,0.277,0.012538847078214843,-1.389962421975727
271,249258070,61/119,1.0,"The current inquiry adds to the body of knowledge in this area by exploring potential changes to both reactive and proactive officer activities brought on by the pandemic using CFS **data** from Houston, Texas collected from January 1, 2018 through December 31, 2020. This study is informed by routine activity theory and perspectives on proactive policing. Trends are examined for seven different call types: violent crime, property offenses, disorder incidents, suspicious incidents, traffic-related activities, service-related activities, and non-crime events. In doing so, observed trends can be compared to the other large jurisdictions to further our understanding of how the pandemic has impacted demands for police services (e.g., Ashby, 2020). We also examine trends in officer proactivity through officer-initiated activities identified in the CFS **data** performed by three units: patrol, specialized crime investigation units, and the department's specialized response unit. This provides a unique look into how COVID-19 may have influenced officer-initiated activities.",152,63e53ea84d1527b9f5e72563,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': None, 'CorpusId': '249258070', 'PubMed': '36247349', 'DOI': '10.1016/j.jcrimjus.2022.101943', 'PubMedCentral': '9549130'}",https://www.semanticscholar.org/paper/31b230c3c146218eac8b47b494688803c2cb1969,The impact of COVID-19 on police officer activities,"[{'authorId': '1996675099', 'name': 'Kyler R. Nielson'}, {'authorId': '2152819901', 'name': 'Yan Zhang'}, {'authorId': '4158978', 'name': 'J. Ingram'}]",Journal of criminal justice,765e8694-d3a5-4e85-a882-9c6c2356475e,2022.0,55,3,0,False,"[{'category': 'Law', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2022-05-01,"{'name': 'Journal of Criminal Justice', 'pages': '101943 - 101943', 'volume': '82'}",2023-01-26T06:21:55.069Z,Law,16.008764,-8.827751,1,249258070_61/119_1,0.513,4.311065347078214,-17.437577421975725
276,149805890,1/14,1.0,"Information collection related cases of NoMoPhobia in different places in the world have a lot determined, especially in Turkey [14], Spain [15], Mysore [16], Italy [17], dan Pakistan [17]. Unfortunately, the information of the case of NoMoPhobia in Indonesia have not been actually identified. It is caused by instrument to securing the valid **data** related NoMoPhobia is not yet available in Indonesia. Several instruments to measure NoMoPhobia or the like has been established, and is quite popular such as NoMoPhobia Questionnaire (NMPQ) [10], [14], Smartphone Application-Based Addiction Scale (SABAS) [18].",90,63e509b0c0269048cf92b96a,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2904613890', 'CorpusId': '149805890', 'PubMed': None, 'DOI': '10.1088/1742-6596/1114/1/012127', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/994a95fd0b24525abd20e485c5fb0e34860cd4d3,Measuring psychometric properties of the Indonesian version of the NoMoPhobia Questionnaire (NMPQ): insight from Rasch measurement tool,"[{'authorId': '65811611', 'name': 'I. B. Rangka'}, {'authorId': '103649849', 'name': 'W. E. Prasetyaningtyas'}, {'authorId': '83605845', 'name': 'I. Ifdil'}, {'authorId': '1665737232', 'name': 'Z. Ardi'}, {'authorId': '66088671', 'name': 'K. Suranata'}, {'authorId': '113175636', 'name': 'E. Winingsih'}, {'authorId': '2073084886', 'name': 'A. Sofyan'}, {'authorId': '151118134', 'name': 'M. Irawan'}, {'authorId': '2092197108', 'name': 'P. Arjanto'}, {'authorId': '2104776529', 'name': 'R. Muslifar'}, {'authorId': '120722842', 'name': 'R. S. Wijaya'}]",Journal of Physics: Conference Series,,2018.0,33,14,1,False,"[{'category': 'Psychology', 'source': 's2-fos-model'}, {'category': 'Physics', 'source': 'external'}, {'category': 'Psychology', 'source': 'external'}]","['Conference', 'Review']",2018-11-01,"{'name': 'Journal of Physics: Conference Series', 'pages': None, 'volume': '1114'}",2023-01-21T05:58:32.105Z,Psychology,13.940746,10.098748,-1,149805890_1/14_1,0.071,2.2430473470782157,1.4889215780242733
278,24865762,1/34,4.0,"In Sect. VII, we introduce the class of MSMs tailored on stochastic Stuart-Landau oscillators, aimed at the modeling of the aforementioned reduction coordinates corresponding here to the projection of the dataset onto the DAH modes; see Sectns. VII A and VII B. These elemental models-the multilayer Stuart-Landau models (MSLMs)-are stacked per frequency, only coupled at different frequencies by the same noise realization; see Sect. VII C. In Sect. VIII, we finally show the flexibility of the DAH-MSLM modeling approach, by its ability to provide skilled stochastic inverse models for **data** issued either from the nonlinear chaotic Lorenz 96 model, or a stochastic heat equation driven by a space-time white noise. Concluding remarks discuss then in Sect. IX directions for future research.",121,63e55a93854735968b01ba82,"{'ACL': None, 'DBLP': None, 'ArXiv': '1706.04275', 'MAG': '3098411903', 'CorpusId': '24865762', 'PubMed': '28964119', 'DOI': '10.1063/1.4989400', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/338fde1d57c911cfddc1222442e1ff9483045a9a,Data-adaptive harmonic spectra and multilayer Stuart-Landau models.,"[{'authorId': '2409068', 'name': 'M. Chekroun'}, {'authorId': '121007266', 'name': 'D. Kondrashov'}]",Chaos,30c0ded7-c8b4-473c-bbc0-f237234ac1a6,2017.0,98,36,1,True,"[{'category': 'Physics', 'source': 's2-fos-model'}, {'category': 'Mathematics', 'source': 'external'}, {'category': 'Physics', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2017-06-13,"{'name': 'Chaos', 'pages': '\n          093110\n        ', 'volume': '27 9'}",2023-01-20T07:59:04.267Z,Physics,11.425585,4.4311266,25,24865762_1/34_4,0.029,-0.27211365292178513,-4.178699821975727
282,10434448,9/15,1.0,"Participants. Two hundred and sixty-six healthy college students (146 females, mean age in sample is 21.2 years; standard deviation (SD) is 1.1 years; range is 18.4-24.8 years) were recruited for the RAPM test and MRI scanning (i.e., rs-fMRI and structural MRI). All participants were right-handed, implying that a potential ""handedness effect"" on brain organization was avoided. The **data** from six participants were not analyzed due to head motions exceeding 2.0° in rotation or 2.0 mm in translation. The collection of MRI **data** for our present study was part of a larger project that aimed at exploring the neural correlates of human cognition under the interaction between 'nature' and 'nurture' [46][47][48][49][50] . All MRI studies related to this larger project were approved by the Institutional Review Board of Beijing Normal University (BNU), Beijing, China, and written consent was obtained from each participant.",141,63e515a4ddcbbce27c589b5b,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2770412914', 'CorpusId': '10434448', 'PubMed': '29176725', 'DOI': '10.1038/s41598-017-16437-8', 'PubMedCentral': '5701148'}",https://www.semanticscholar.org/paper/27db0f8dd1b8d1808e8e9f63ad659ee78a472073,Distinct neural substrates of visuospatial and verbal-analytic reasoning as assessed by Raven’s Advanced Progressive Matrices,"[{'authorId': '2480877', 'name': 'Zhencai Chen'}, {'authorId': '115293200', 'name': 'Alain de Beuckelaer'}, {'authorId': '2141776718', 'name': 'Xu Wang'}, {'authorId': '2108774137', 'name': 'Jia Liu'}]",Scientific Reports,f99f77b7-b1b6-44d3-984a-f288e9884b9b,2017.0,75,10,0,True,"[{'category': 'Psychology', 'source': 's2-fos-model'}, {'category': 'Biology', 'source': 's2-fos-model'}, {'category': 'Psychology', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2017-11-24,"{'name': 'Scientific Reports', 'pages': None, 'volume': '7'}",2023-01-29T00:37:31.899Z,Psychology,14.333896,10.963393,16,10434448_9/15_1,0.6,2.6361973470782143,2.3535665780242727
