,corpusid,section,subsection,text,wc,_id,externalids,url,title,authors,venue,publicationvenueid,year,referencecount,citationcount,influentialcitationcount,isopenaccess,s2fieldsofstudy,publicationtypes,publicationdate,journal,updated,field,x,y,labels,corpusid_unique,section_pos_in_pct,x_centered,y_centered
2154,31981189,5/25,1.0,"For the purpose of analysis, three discourse samples were taken from a corpus of French **data** across various genres and registers, amounting to a total of 185 clauses (see Appendices): an open letter written by Philippe Gomès, President of the government of New Caledonia, in 2007 (Gomès 2007), as a member of the Caldoche discourse community; a Kaneka song from 2001 (Gurujele 2008), written by Gurujele, a music group from the Loyalty Islands, as members of the Kanak community; and a speech made by Nicolas Sarkozy, former French President, in 2011(Sarkozy 2011, as a representative of the French government. The lexicogrammar of these texts was subjected to a systemic functional analysis, mainly focusing on transitivity within the ideational metafunction of language, as discussed by Halliday (2004) in his theory of Systemic Functional Linguistics (SFL) and to an enthymematic reconstruction, following Pragma-Dialectics (Van Eemeren and Houtlosser 2005). All three discourse samples share a common theme, namely the future or state of New Caledonia, and are part of an overarching research project, comprising **data** from 110 responses to an online questionnaire, various excerpts from downloaded texts and interviews with Kanak indigenous people, conducted during a field trip in September 2015.",198,63e52c0852b32d61252c5b01,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2307485708', 'CorpusId': '31981189', 'PubMed': None, 'DOI': '10.1186/S40554-016-0026-0', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/4006ee506dd43464f2fcb9d481bac31f88bc0aed,Exploiting the ‘non-dit’ and other discursive tactics in the New Caledonian independence debate: a pragma-functional approach to critical discourse analysis,"[{'authorId': '117381634', 'name': 'Margo Lecompte-Van Poucke'}]",,,2016.0,66,5,0,True,"[{'category': 'Sociology', 'source': 's2-fos-model'}, {'category': 'Sociology', 'source': 'external'}]",,2016-01-29,"{'name': 'Functional Linguistics', 'pages': '1-30', 'volume': '3'}",2022-12-12T11:57:08.528Z,Sociology,14.509415,9.94755,16,31981189_5/25_1,0.2,2.8117163470782156,1.3377235780242724
2155,210840140,2/4,1.0,"An integrated approach for the assessment of marine pollution generates large and heterogeneous datasets including variables with very different metrics and distributions. All of these must be considered when selecting the method for **data** analysis. In this Research Topic, Regoli et al. applied a Weight of Evidence (WOE) model to results from the monitoring of offshore platforms, based on multiple lines of evidence including chemical analyses and biological responses. The assessment of environmental quality was summarized in terms of hazard quotients, providing a useful tool for the application of risk assessment in environmental management. Lehtonen et al. assessed pollution impacts in coastal areas of Finland with a WOE approach, using caged mussels. The integration of chemical and biological effect **data** revealed that the health of marine organisms in the area of study is being altered by pollution. Parmentier et al. assessed the effects of tributyltin (TBT) on the brown shrimp (Crangon crangon) and suggest that long-term endocrine disruption effects was the reason for previously unexplained declines in C. crangon and other crustacean populations in the German Bight. Förlin et al. studied perch (Perca fluviatilis) populations at reference sites from the Swedish National Monitoring Program where a decline in fish health had been previously observed. Alterations in several biological responses, confirmed by mRNA expression levels, were related to higher concentrations of natural, bioactive brominated compounds measured in the perch, attributed to algal blooms in the Baltic Sea. Yang et al. studied the distribution and levels of persistent organic pollutants in surface sediments of Qingduizi Bay. Polychlorinated biphenyls (PCBs) and hexachlorocyclohexane (HCH) levels were attributed to their extensive historical use in adjacent areas. However, the DDT profile showed recent usage and fresh inputs from aquaculture activities, with levels that could be potentially toxic to marine organisms.",294,63e536d125bd26f5e7080c97,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '3002918886', 'CorpusId': '210840140', 'PubMed': None, 'DOI': '10.3389/fmars.2019.00820', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/cd51b9598c1f78b594a53ee98c8678be1c5bc13a,Editorial: New Challenges in Marine Pollution Monitoring,"[{'authorId': '12113632', 'name': 'J. Bellas'}, {'authorId': '6479597', 'name': 'K. Hylland'}, {'authorId': '4902929', 'name': 'T. Burgeot'}]",Frontiers in Marine Science,1257031a-9c82-43ab-b4e5-1c8749f9dd94,2020.0,4,6,0,True,"[{'category': 'Environmental Science', 'source': 's2-fos-model'}, {'category': 'Environmental Science', 'source': 'external'}]",,2020-01-22,"{'name': None, 'pages': None, 'volume': '6'}",2023-01-13T14:35:47.852Z,Environmental Science,11.408156,8.486596,-1,210840140_2/4_1,0.5,-0.28954265292178505,-0.12323042197572676
2157,5784667,18/27,1.0,"In order to minimize the effects of potential laboratory and transcription errors, the **data** were analyzed separately by 3 independent analysts and evaluated based on known phylogeny. Extraction and genotyping were repeated at least 3 times, and consensus sequences were obtained from the replicates.",44,63e51f738296e79cfb144183,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2020228579', 'CorpusId': '5784667', 'PubMed': '21674829', 'DOI': '10.3325/cmj.2011.52.336', 'PubMedCentral': '3118721'}",https://www.semanticscholar.org/paper/ea63e3a9dbb8ac16775bfa5ee728881ff5ed7cca,Genetic analysis of 7 medieval skeletons from Aragonese Pyrenees,"[{'authorId': '145175476', 'name': 'C. Núñez'}, {'authorId': '2062789715', 'name': 'C. Sosa'}, {'authorId': '145149740', 'name': 'M. Baeta'}, {'authorId': '48174029', 'name': 'M. Geppert'}, {'authorId': '5386642', 'name': 'M. Turnbough'}, {'authorId': '38688073', 'name': 'N. Phillips'}, {'authorId': '4092821', 'name': 'Y. Casalod'}, {'authorId': '49577345', 'name': 'M. Bolea'}, {'authorId': '4586219', 'name': 'R. Roby'}, {'authorId': '2789774', 'name': 'B. Budowle'}, {'authorId': '1399759405', 'name': 'B. Martínez-Jarreta'}]",Croatian Medical Journal,b927e464-227f-4507-9fc3-faa9fe23b2f3,2011.0,50,9,0,True,"[{'category': 'Biology', 'source': 's2-fos-model'}, {'category': 'Biology', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2011-06-01,"{'name': 'Croatian Medical Journal', 'pages': '336 - 343', 'volume': '52'}",2023-01-21T10:07:48.145Z,Biology,12.764848,12.26412,26,5784667_18/27_1,0.667,1.0671493470782156,3.654293578024273
2160,199124939,1/8,4.0,"The effect of the push pulse can thus be summarised as projecting the 2 1 Agwavefunction into a manifold of spatially separated triplet-pairs by using an optical perturbation that selectively couples the triplet-pair amplitudes of the 2 1 Agwavefunction to the 1 (TT)* excited states, and their decay pathways towards nearly-free entangled triplet-pairs. Not only does this show how triplet-pairs can be harvested with low energy photons from non-luminescent polymers, it also provides a type of analysis of the total triplet character in the many-body 2 1 Agstate, as well as the possibility to study real-time, real-space triplet motion in an organic material. In fact, as ultrafast time-resolved microscopy is rapidly emerging as a viable experimental techniques 80 , it may even become possible in the near future to observe and manipulate the individual triplets in the nearly-free pairs. Push-induced dynamics of PDA with push pulse centred at 940 nm and tpush of 400 fs. The negative signals indicate that the effect of the push is to increase the 'hot' ground state and 2 1 Agpopulations. c. Push-induced response of the 2 1 Agstate when pushing at 400 fs. The 2 1 Aglifetime is increased to 15 ± 0.1 ps in this case. d. Comparison of decay (circles; solid line fit) for spectral region associated with the 2 1 Agstate in pumpprobe measurements, and 2 1 Agand 'hot' ground state in pump-push-probe experiments (tpush = 200 fs; mapped back to single scale where all pulses arrive at t = 0 fs). The PIA associated with 2 1 Agrapidly decays in pump-probe experiments; application of the push however enhances the lifetime of this PIA by at least one order of magnitude. e. Spectral cuts of pump-push-probe spectrum. The 'hot' ground state and 2 1 Ag -PIAs are present almost immediately after the push pulse with the latter being slightly delayed. The **data** is shown for tpush = 400 fs, with the times in the legends indicating the pump-probe delay. f. Magnification of the spectral region associated with the pushed 2 1 Ag -PIA; the spectra are normalised at 900 nm. Dashed overlay is a fit of two Gaussians to the profile (see SI, Figure S10 for further details) and highlights the narrowing of the spectrum at longer time delays following the push.",381,63e55e382fdef6cd3a9399b1,"{'ACL': None, 'DBLP': None, 'ArXiv': '2002.12465', 'MAG': '2957133231', 'CorpusId': '199124939', 'PubMed': None, 'DOI': '10.29363/NANOGE.NGFM.2019.168', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/cbe428282bee4e09b6c67e4b2482b17e967df804,Optical Projection and Spatial Separation of Spin Entangled Triplet-Pairs from the S 1 (2 1A g -) State of Pi-Conjugated Systems,"[{'authorId': '2005636952', 'name': 'Rajal Pandya'}, {'authorId': '32075831', 'name': 'Q. Gu'}, {'authorId': '9842928', 'name': 'Alexandre Cheminal'}, {'authorId': '2108279516', 'name': 'Richard Y. S. Chen'}, {'authorId': '9647425', 'name': 'Edward P. Booker'}, {'authorId': '2140165689', 'name': 'R. Soucek'}, {'authorId': '50421176', 'name': 'M. Schott'}, {'authorId': '35046000', 'name': 'L. Legrand'}, {'authorId': '8618925', 'name': 'F. Mathevet'}, {'authorId': '5471297', 'name': 'N. Greenham'}, {'authorId': '16084623', 'name': 'T. Barisien'}, {'authorId': '18049858', 'name': 'A. Musser'}, {'authorId': '35878347', 'name': 'A. Chin'}, {'authorId': '40657151', 'name': 'A. Rao'}]",Chem,3ec8d246-6470-4338-ab07-2d446538c1a0,2019.0,137,15,0,True,"[{'category': 'Physics', 'source': 's2-fos-model'}, {'category': 'Chemistry', 'source': 's2-fos-model'}, {'category': 'Physics', 'source': 'external'}]",,2019-07-16,"{'name': 'EngRN: Electronic', 'pages': None, 'volume': None}",2023-01-20T06:11:29.474Z,Physics,8.541009,-0.05921729,2,199124939_1/8_4,0.125,-3.1566896529217843,-8.669043711975727
2163,250549291,29/55,1.0,"This study contributes to the body of knowledge in three aspects. Firstly, the proposed methods can also be applied to other regions, especially when the **data** of construction waste are insufficient. Secondly, this study not only estimated the carbon emission of recycling activities (environmental cost) but considered the equivalent amount of carbon emissions generated from alternative materials (environmental benefit), which is more in line with practice. The research outcomes would more clearly reveal the environmental benefits generated by construction waste recycling. Thirdly, this study estimated the total carbon emission of construction waste recycling in Shanghai from 2022 to 2031. Obtaining such **data** would help decision makers to set up more scientific management strategies and the action plan for Carbon Dioxide Peaking Before 2030 from the aspect of improving the recycling rate of construction waste and usage rate of recycled materials, which could further contribute to the achievement of China's 2060 carbon neutral goal by focusing on one of the most important economic regions: Shanghai City. However, this study has three main limitations. The first limitation is the assumptions. For example, the production of mortar waste recycling is not ignored, thereby affecting the accuracy of the results. The second limitation is that only the construction waste generated from new construction activities are quantified in this research. If other types of waste, such as demolition waste, construction clay and mud, are considered, then the carbon emission will be higher. The third one is that this study does not compare the outcomes with other disposals, such as traditional landfill practice. If such comparisons can be done, then it could provide decision makers with a clearer understanding of the carbon-saving potential generated from recycling construction waste. Despite research limitations, the results can still provide regulatory authorities with theoretical methods and **data** to establish strategies and policies on promoting waste recycling and cutting down on CO 2 emissions.  ",315,63e5108337ff20fc75fd5f08,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': None, 'CorpusId': '250549291', 'PubMed': '35886358', 'DOI': '10.3390/ijerph19148507', 'PubMedCentral': '9323168'}",https://www.semanticscholar.org/paper/cddf2599ae02cc40ca6f1f74e84e2a6a0653a7f8,Estimating the Carbon Emission of Construction Waste Recycling Using Grey Model and Life Cycle Assessment: A Case Study of Shanghai,"[{'authorId': '2155393198', 'name': 'Ting Wang'}, {'authorId': '2158260509', 'name': 'Kaiyi Li'}, {'authorId': '2146062606', 'name': 'Defu Liu'}, {'authorId': '1938172', 'name': 'Yang Yang'}, {'authorId': '2116668808', 'name': 'Dong-dong Wu'}]",International Journal of Environmental Research and Public Health,3096eb5c-d18c-4877-94cd-28edd3a9c357,2022.0,43,2,0,False,"[{'category': 'Business', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2022-07-01,"{'name': 'International Journal of Environmental Research and Public Health', 'pages': None, 'volume': '19'}",2022-12-14T15:20:14.634Z,Business,11.229552,9.773139,-1,250549291_29/55_1,0.527,-0.46814665292178503,1.1633125780242732
2165,229722484,5/39,1.0,"The authors in [4,5] study the concurrent use of WiFi and LTE interfaces. They focus on their communication interference and various threads scheduling problems at an operating system level. Unlike our approach, they do not measure the performance in terms of energy and throughput for sending and receiving **data** by the interfaces at the same time. In [6] the authors try to optimise the file transfer on mobile phones by using 3G and WiFi. While they provide interesting results, they do not study the use of both 3G and WiFi at the same time.",94,63e51a4d34bf00579f5b217e,"{'ACL': None, 'DBLP': 'journals/sensors/MostardaNN21', 'ArXiv': None, 'MAG': None, 'CorpusId': '229722484', 'PubMed': '33374796', 'DOI': '10.3390/s21010036', 'PubMedCentral': '7795395'}",https://www.semanticscholar.org/paper/67ca3bcc30a13db3f5d833fd0f0ab091dc2b7dd9,Fast File Transfers from IoT Devices by Using Multiple Interfaces,"[{'authorId': '2860068', 'name': 'L. Mostarda'}, {'authorId': '143701240', 'name': 'A. Navarra'}, {'authorId': '31201057', 'name': 'F. Nobili'}]",Italian National Conference on Sensors,3dbf084c-ef47-4b74-9919-047b40704538,2020.0,30,5,0,True,"[{'category': 'Computer Science', 'source': 's2-fos-model'}, {'category': 'Computer Science', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2020-12-23,"{'name': 'Sensors (Basel, Switzerland)', 'pages': None, 'volume': '21'}",2022-12-16T16:27:28.815Z,Computer Science,13.631283,5.9965644,23,229722484_5/39_1,0.128,1.9335843470782148,-2.6132620219757277
2168,240554273,18/22,1.0,"
The linear regression model tends to provide good **data** and estimations for the model and byconstructing a linear regression model in which the response variable is y, and the independent variable is and depends on the Kumaraswamy Lindley distribution as follows where where the random error has density function (KWL) with unknown parameters ., The parameter is the location parameter of yi where the parameter ( ) ( ) the log-likelihood function for the vector parameters ( ) can expression as following",82,63e55d9a2fdef6cd3a79c24d,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '3201605945', 'CorpusId': '240554273', 'PubMed': None, 'DOI': '10.20956/J.V18I1.14784', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/ed259262971b99c2f54c0e9ae2386a2b0b3a4375,The Kumaraswamy Lindley Regression Model with Application on the Egyptian Stock Exchange,"[{'authorId': '2137615685', 'name': 'Samy Abdelmoezz'}, {'authorId': '144938098', 'name': 'Salah M. Mohamed'}]",,,2021.0,22,0,0,False,"[{'category': 'Mathematics', 'source': 's2-fos-model'}, {'category': 'Mathematics', 'source': 'external'}]",,2021-09-02,"{'name': '', 'pages': '1-11', 'volume': '18'}",2022-06-07T22:08:26.430Z,Mathematics,11.283893,5.7320986,29,240554273_18/22_1,0.818,-0.4138056529217842,-2.8777278219757276
2173,255367864,16/20,1.0,"Several limitations of our study should be addressed. First, the need for intubation was determined by each physician, and there is no standardized protocol for intubation. Therefore, the precise indications for intubation remain unclear. Some patients also prophylactically received endotracheal intubation. Second, the number of patients in our study was relatively small. Third, **data** on the time course of hematoma expansion were not obtained. Hence, we could not describe how fast the hematoma expands and when physicians have to make the decision to intubate.",84,63e55b63854735968b21d4ce,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': None, 'CorpusId': '255367864', 'PubMed': '36585980', 'DOI': '10.1007/s00068-022-02203-7', 'PubMedCentral': '9805348'}",https://www.semanticscholar.org/paper/dae836f7036c8c62f0b2529f75bbecdc0e7fe1f2,Traumatic retropharyngeal hematoma without spinal cord injury or spinal fracture: a retrospective multicenter analysis,"[{'authorId': '2035662822', 'name': 'Daiki Shiba'}, {'authorId': '5530482', 'name': 'T. Hifumi'}, {'authorId': '31151795', 'name': 'Koichiro Tomiyama'}, {'authorId': '2110303894', 'name': 'Masaou Tanaka'}, {'authorId': '2198967924', 'name': 'Atsuhito Tanaka'}, {'authorId': '144234637', 'name': 'K. Ogawa'}, {'authorId': '8414227', 'name': 'M. Hamaguchi'}, {'authorId': '2162133962', 'name': 'Narusato Iizuka'}, {'authorId': '2199092671', 'name': 'Akira Watase'}, {'authorId': '1576691715', 'name': 'Kijong Shin'}, {'authorId': '39308876', 'name': 'N. Otani'}]",European Journal of Trauma and Emergency Surgery,08f2a32d-fc58-480f-ba78-b57b2a43016e,2022.0,20,0,0,False,"[{'category': 'Medicine', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2022-12-31,"{'name': 'European Journal of Trauma and Emergency Surgery', 'pages': '1 - 8', 'volume': None}",2023-01-13T14:11:40.627Z,Medicine,11.168971,10.498492,24,255367864_16/20_1,0.8,-0.5287276529217841,1.8886655780242734
2176,3640435,8/47,1.0,"While R could technically be analytically approximated using deep expert knowledge, doing so could reduce its portability -let alone performance portability -across alternative and future microarchitectures. In this paper, we propose to learn R automatically from a large amount of benchmarking **data** obtained via the following statistical process.",48,63e5187de572c3e23087aadd,"{'ACL': None, 'DBLP': 'conf/sc/TilletC17', 'ArXiv': '1802.05371', 'MAG': '2964301839', 'CorpusId': '3640435', 'PubMed': None, 'DOI': '10.1145/3126908.3126939', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/96cf67af95aa27f0fd1da983491b3a66004d30ff,Input-Aware Auto-Tuning of Compute-Bound HPC Kernels,"[{'authorId': '2704719', 'name': 'Philippe Tillet'}, {'authorId': '2042941', 'name': 'D. Cox'}]","International Conference for High Performance Computing, Networking, Storage and Analysis",0c1420a4-aa9b-44f9-b264-ba3ac5c37050,2017.0,21,24,3,True,"[{'category': 'Computer Science', 'source': 's2-fos-model'}, {'category': 'Computer Science', 'source': 'external'}]","['JournalArticle', 'Book', 'Conference']",2017-11-12,"{'name': 'SC17: International Conference for High Performance Computing, Networking, Storage and Analysis', 'pages': '1-12', 'volume': None}",2023-01-19T14:49:48.665Z,Computer Science,12.153606,5.765778,-1,3640435_8/47_1,0.17,0.4559073470782149,-2.844048421975727
2180,17671315,2/32,3.0,"Hence, a rigorous definition of the ""approximate global convergence"" property was introduced in [6,9,24,25]. In simple terms, it means that first an approximate mathematical model is introduced. The approximation of AGCM is a mild one: it amounts to the truncation of an asymptotic series with respect to 1/s, s → ∞, where s > 0 is the parameter of the Laplace transform with respect to t of the above hyperbolic PDE. This truncation is done only on the first iteration. Next, a numerical method is developed within the framework of the resulting mathematical model. Next, a theorem is proved, which claims that this method delivers a good approximation for the exact solution of that CIP without any a priori knowledge of a small neighborhood of that solution. The common perception of global convergence is that one should obtain correct solution if iterations would start from almost any point. That theorem claims, however, that a small neighborhood of the exact solution is achieved if iterations would start not from any point but rather from a function which can be obtained without any knowledge of that small neighborhood. That theorem was confirmed in numerical studies of both computationally simulated and experimental data. 3-d experimental **data** were treated in [8,6,20]. In particular, the most difficult blind **data** case was considered in [6,20,24]. We refer to the paper [29] and references cited there for another non-local method for a coefficient inverse problem.",238,63e546c469422edf8b388bff,"{'ACL': None, 'DBLP': None, 'ArXiv': '1303.3941', 'MAG': '1638709134', 'CorpusId': '17671315', 'PubMed': None, 'DOI': None, 'PubMedCentral': None}",https://www.semanticscholar.org/paper/f9c994cdad4def86da5452807ce3d3dd4a56bdde,The Gel'fand-Levitan-Krein method and the globally convergent method for experimental data,"[{'authorId': '3165225', 'name': 'A. L. Karchevsky'}, {'authorId': '1781830', 'name': 'M. Klibanov'}, {'authorId': '35153886', 'name': 'L. Nguyen'}, {'authorId': '13078545', 'name': 'N. Pantong'}, {'authorId': '144346235', 'name': 'A. Sullivan'}]",,,2013.0,32,0,0,False,"[{'category': 'Mathematics', 'source': 's2-fos-model'}, {'category': 'Mathematics', 'source': 'external'}, {'category': 'Physics', 'source': 'external'}]",,2013-03-16,"{'name': 'arXiv: Mathematical Physics', 'pages': None, 'volume': ''}",2022-08-31T22:10:45.803Z,Mathematics,10.652401,4.6049604,32,17671315_2/32_3,0.062,-1.0452976529217857,-4.004866021975727
2182,248392338,1/27,4.0,"In this paper, we are concerned with this problem of using AI, specifically supervised machine learning (ML), for automating the detection of dark patterns in cookie banners. We present an initial approach. We used a rich manually labeled dataset made available by Soe et al. (2020) and supervised ML to train several prediction models that identify whether or not a cookie banner has a dark pattern. In particular, a cookie banner is represented by a **data** point. Herewith, we consider a **data** point to be a set of features of different **data** type values describing the position of the interface on the screen, amount of text, options given to the user, etc. Each **data** point is labeled with the following information: whether it has, possibly has, or is confirmed to have one of the 5 dark patterns categories defined by Gray et al. (2018): nagging, obstruction, sneaking, interface interference, and forced action. Thus we have 15 possible different labels. A prediction model we trained assigns one of these 15 possible labels to a new **data** point (the interface represented as a set of features).",184,63e53fe93d001ba247ef88a8,"{'ACL': None, 'DBLP': 'journals/corr/abs-2204-11836', 'ArXiv': '2204.11836', 'MAG': None, 'CorpusId': '248392338', 'PubMed': None, 'DOI': '10.48550/arXiv.2204.11836', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/95f8727a3ea06c4d0195c61dc3308f8c9567b244,Automated detection of dark patterns in cookie banners: how to do it poorly and why it is hard to do it any other way,"[{'authorId': '2093637344', 'name': 'Than Htut Soe'}, {'authorId': '2110094000', 'name': 'Cristiana Santos'}, {'authorId': '2013035', 'name': 'M. Slavkovik'}]",ArXiv,,2022.0,69,2,0,False,"[{'category': 'Computer Science', 'source': 's2-fos-model'}, {'category': 'Computer Science', 'source': 'external'}]","['JournalArticle', 'Review']",2022-04-21,"{'name': 'ArXiv', 'pages': None, 'volume': 'abs/2204.11836'}",2023-01-29T00:38:17.485Z,Computer Science,12.430648,6.6566515,-1,248392338_1/27_4,0.037,0.7329493470782147,-1.9531749219757275
2183,15394341,16/18,1.0,"Figure S13 :
S13Synthetic test results for three different scaling factors c: 0.05 (top), 0.03 (center), 0.01 (bottom), with snr values provided. We show synthetic **data** with planted, scaled waveforms (left) and detection results as precision-recall curves (right) for both autocorrelation (red) and FAST (blue), generated by setting detection thresholds in terms of CC and FAST similarity, respectively. (A) For c = 0.05, planted waveforms are visible at every 30 minutes in the synthetic data; (B) both autocorrelation and FAST achieve perfect precision and recall, finding all 24 planted events without any false positives. (C) For c = 0.03, it is more difficult to spot the planted waveforms; (D) here autocorrelation still has perfect precision and recall, but FAST trades off precision against recall. (E) For c = 0.01, planted waveforms are below the noise level, and (F) both autocorrelation and FAST have poor detection performance.
",145,63e52c1152b32d61252d7cd1,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2252531811', 'CorpusId': '15394341', 'PubMed': '26665176', 'DOI': '10.1126/sciadv.1501057', 'PubMedCentral': '4672764'}",https://www.semanticscholar.org/paper/c9ee356b303a06b7a5475f076ffa2ef150d2bbb6,Earthquake detection through computationally efficient similarity search,"[{'authorId': '47341434', 'name': 'C. Yoon'}, {'authorId': '1404562114', 'name': 'Ossian O’Reilly'}, {'authorId': '46354410', 'name': 'K. Bergen'}, {'authorId': '3462562', 'name': 'G. Beroza'}]",Science Advances,cb30f0c9-2980-4b7d-bbcb-68fc5472b97c,2015.0,49,228,12,True,"[{'category': 'Geology', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}, {'category': 'Computer Science', 'source': 'external'}]",['JournalArticle'],2015-12-01,"{'name': 'Science Advances', 'pages': None, 'volume': '1'}",2023-01-27T05:12:26.139Z,Geology,10.296559,7.5306053,28,15394341_16/18_1,0.889,-1.4011396529217848,-1.0792211219757268
2185,238719786,3/14,1.0,"Power representation Polynomial representation Power representation Polynomial representation
0 0 β 7 β 3 + β+1 β 0 1 β 8 β 2 +1 β 1 β β 9 β 3 + β β 2 β 2 β 10 β 2 + β+1 β 3 β 3 β 11 β 3 + β 2 + β β 4 β+1 β 12 β 3 + β 2 + β+1 β 5 β 2 + β β 13 β 3 + β 2 +1 β 6 β 3 + β 2 β 14 β 3 + 1
The USB interface is also known as **data** interface, which enables communication between computers and peripherals. It can also provide power supply for some peripherals like flash memory sticks, disk drives and so on. It is easy to use, low cost and available in different sizes and provides a powerful connection system. USB standard has several versions and in each version **data** transfer speed varies. The speeds can vary from Megabits per second (Mbps) to Gigabits per second (Gbps).  Fig. 3, the block diagram of SIE block is presented. The SIE block handles all the receiving and sending of **data** in the form of transactions. It typically detects all the incoming packets, sends data, handshake and token packets, detects and generates reset, start-of-packet, end-of packet, resume signaling information, decodes and encodes the **data** on the bus in the required form, generates as the packet identifiers (PIDs), converts serial **data** of USB to parallel **data** on registers or memory and vice versa. UTMI block takes care about low level USB signaling and protocol. The main aim of UTMI block is to make the **data** compactible with the USB protocol and also to shift clock domain of the input or **data** signal from USB rate so that it is compatible with central processing unit (CPU)  ",309,63e536bf25bd26f5e705ec58,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '3190265023', 'CorpusId': '238719786', 'PubMed': None, 'DOI': '10.21203/rs.3.rs-741169/v1', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/392adbb5d62d6f1de8c1a44ae3592515ad8a68c7,High-Performance and Energy-Efficient Fault Tolerance FPGA-to-FPGA Communication,"[{'authorId': '2054248945', 'name': 'N. Reddy'}, {'authorId': '2132371085', 'name': 'Swamy Cherukuru'}, {'authorId': '121957961', 'name': 'V. Vani'}, {'authorId': '1446883224', 'name': 'V. Reddy'}]",,,2021.0,12,0,0,False,"[{'category': 'Computer Science', 'source': 's2-fos-model'}, {'category': 'Computer Science', 'source': 'external'}]",,2021-08-09,"{'name': '', 'pages': None, 'volume': ''}",2023-01-22T04:34:22.379Z,Computer Science,13.632551,6.4768753,23,238719786_3/14_1,0.214,1.9348523470782144,-2.1329511219757276
2187,224886410,16/35,1.0,"Quantified color variations support a detailed and robust stratigraphic log for weakly differentiated loess profiles (Sprafke, 2016). Master horizons (A, B, C and combinations) and subordinate characteristics (h, r, t, w etc.) from pedology (FAO, 2006) capture the high stratigraphic variability of KW2015 (Fig. 4 þ 5). This approach is chosen for a robust subdivision of complete loess profiles, whereas reconstructions of (sub)unit evolution requires morphological observations and further **data** (e.g. from granulometry). Color **data** strongly support the definition of boundaries and a consistent classification of units, but do not replace profile or drill core documentation. . KW2015 not only reproduces, but considerably refines the GH stratigraphy defined during the archeological excavations (H€ andel et al., 2014) and provides a consistent scientific terminology (Fig. 8).",125,63e53d3d4d1527b9f5afc239,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '3089489696', 'CorpusId': '224886410', 'PubMed': None, 'DOI': '10.1016/J.QUASCIREV.2020.106602', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/ad02a9e983377a7b75bc5072c84ff7f1f2aee0d1,Paleoenvironments from robust loess stratigraphy using high-resolution color and grain-size data of the last glacial Krems-Wachtberg record (NE Austria),"[{'authorId': '26954522', 'name': 'Tobias Sprafke'}, {'authorId': '34802754', 'name': 'P. Schulte'}, {'authorId': '1460321228', 'name': 'Simon Meyer-Heintze'}, {'authorId': '8753611', 'name': 'M. Händel'}, {'authorId': '104589386', 'name': 'T. Einwögerer'}, {'authorId': '2003322462', 'name': 'U. Simon'}, {'authorId': '14590264', 'name': 'R. Peticzka'}, {'authorId': '2056239325', 'name': 'Christian Schäfer'}, {'authorId': '5962581', 'name': 'F. Lehmkuhl'}, {'authorId': '40147436', 'name': 'B. Terhorst'}]",Quaternary Science Reviews,b1348aa3-8ba5-4fd5-9489-5716cb6ad6f2,2020.0,148,23,0,False,"[{'category': 'Geography', 'source': 's2-fos-model'}, {'category': 'Environmental Science', 'source': 's2-fos-model'}, {'category': 'Geology', 'source': 'external'}]",,2020-11-01,"{'name': 'Quaternary Science Reviews', 'pages': None, 'volume': None}",2023-01-24T19:23:29.185Z,Geography,10.628752,8.863702,9,224886410_16/35_1,0.457,-1.0689466529217846,0.25387557802427274
